search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/phall,https://cdn.tasteatlas.com//Images/Dishes/c952ba54cb874bd2bb396fe665ddc549.jpg?mw=660,71,Stew,https://www.tasteatlas.com/Stews,Phall,https://www.tasteatlas.com/birmingham,,"Birmingham, England",,Best in   (Tower Hamlets),Bengal Village,https://www.tasteatlas.com/BengalVillage,"Phall is the hottest curry in the world, originating from Indian restaurants in the United Kingdom. It is based on lamb or chicken meat, with the addition of tomatoes, ginger, and a combination of numerous fresh and dried hot peppers. Many people ...",,READ MORE,https://www.tasteatlas.com/phall/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,n/a
https://www.tasteatlas.com/cheese-and-onion-pie,https://cdn.tasteatlas.com//images/dishes/c760dec001944cb5a74c715431abfd51.jpg?mw=660,72,Savory Pie,https://www.tasteatlas.com/savory-pies,Cheese and Onion Pie,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.4,Best in   (Handforth),Great North Pie Co,https://www.tasteatlas.com/great-north-pie-co,"Cheese and onion pie is an English comfort food dish. Although it is consumed all over the country, some sources suggest that it's a north-western tradition. The pie is typically made with a combination of shortcrust pastry, cheddar or crumbly che...",,READ MORE,https://www.tasteatlas.com/cheese-and-onion-pie/wheretoeat,https://www.tasteatlas.com/cheddar,https://cdn.tasteatlas.com/images/dishes/b459d32b2f5842baa7eaaf271626dca9.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,
https://www.tasteatlas.com/scottish-porridge,https://cdn.tasteatlas.com//Images/Dishes/4d2b0e5e59dc419aa48f348f90bd73ea.jpg?mw=660,73,Porridge,https://www.tasteatlas.com/Porridge,Scottish Porridge,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,3.2,Best in   (Edinburgh),Mimi's Bakehouse,https://www.tasteatlas.com/MimisBakehouse,"Enjoyed for centuries in Scotland and made from oats–one of the few grains that grow well in the country–Scottish porridge is a healthy and tasty dish containing high amounts of fiber, vitamins, and minerals. Traditionally, the oatmeal...",,READ MORE,https://www.tasteatlas.com/scottish-porridge/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/game-pie,https://cdn.tasteatlas.com//Images/Dishes/a3f50e585b8b43c49f1b14eaea01b8ee.jpg?mw=660,74,Savory Pie,https://www.tasteatlas.com/savory-pies,Game Pie,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,Best in   (Islington),St. John Bar and Restaurant,https://www.tasteatlas.com/StJohnBarAndRestaurant,"Game pie is a traditional English dish consisting of a pastry shell filled with rich gravy and slowly cooked game meat such as venison, rabbit, and pheasant. The dish is typically prepared during the colder months, since the British game season us...",,READ MORE,https://www.tasteatlas.com/game-pie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/treacle-tart,https://cdn.tasteatlas.com//Images/Dishes/ea5492e50898407d9379b81566a0cbf5.jpg?mw=660,75,Tart,https://www.tasteatlas.com/tarts,Treacle Tart,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,4.4,Best in   (Westminster),The Wolseley,https://www.tasteatlas.com/TheWolseley,"Treacle tart is a traditional British dessert consisting of a shortcrust pastry filled with sugar syrup, breadcrumbs, and lemon juice. Originally, treacle was the most inexpensive sweetener, so food historians believe that the dish was invented as...",,READ MORE,https://www.tasteatlas.com/treacle-tart/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/madeira-cake,https://cdn.tasteatlas.com//Images/Dishes/78155c62607443e49f4ebeb2fe7b4694.jpg?mw=660,76,Cake,https://www.tasteatlas.com/cakes,Madeira Cake,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.5,,,,"Even though it remains unclear exactly how long this traditional English sponge cake has been around for, one of the earliest known recipes for Madeira cake was found in Elizabeth Acton's , published in ...",Modern Cookery for Private Families,READ MORE,https://www.tasteatlas.com/madeira-cake/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/marmite,https://cdn.tasteatlas.com//images/dishes/4f7242b24fec47d1a9f6ba1c79425a59.jpg?mw=660,77,Spread,https://www.tasteatlas.com/spreads,Marmite,https://www.tasteatlas.com/burton-on-trent,,"Burton-on-Trent, England",2.5,,,,"In the late 19th century a scientist named Justus von Liebig discovered that brewer’s yeast could be concentrated, conserved, and eaten. Officially, the production of this sticky, thick spread started in 1902, when the Marmite Food Company w...",,READ MORE,https://www.tasteatlas.com/marmite/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/spotted-dick,https://cdn.tasteatlas.com//Images/Dishes/90d2218d04b340d3afdab363c87f320c.jpg?mw=660,78,Pudding,https://www.tasteatlas.com/puddings,Spotted Dick,,,,,Best in   (City of London),Sweetings,https://www.tasteatlas.com/sweetings,Spotted dick is a traditional British sponge pudding made from a suet (mutton fat) pastry which is then sprinkled with a variety of dried fruits such as raisins or currants. Its flavor is slightly sweet since it is only flavored with a small amoun...,,READ MORE,https://www.tasteatlas.com/spotted-dick/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tweed-kettle,https://cdn.tasteatlas.com//Images/Dishes/24e6d10410b549028505653232122e93.jpg?mw=660,79,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Tweed Kettle,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,Best in   (Camden),The Gilbert Scott,https://www.tasteatlas.com/TheBilbertScott,"Tweed kettle, also known as , refers to a poached salmon that is typically served doused in a flavorful fish broth and accompanied with either potatoes or mushrooms, while the fish itself is simmered with fresh herbs and spring...",salmon hash,READ MORE,https://www.tasteatlas.com/tweed-kettle/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ploughmans-lunch,https://cdn.tasteatlas.com//Images/Dishes/aebab43f888241a9b72dc88911c63965.jpg?mw=660,80,Assorted Small Dishes or Ritual,https://www.tasteatlas.com/small-dishes,Ploughman's Lunch,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.8,Best in   (Fritham),The Royal Oak,https://www.tasteatlas.com/TheRoyalOak,"Ploughman's lunch is an English meal consisting of bread, cheese, and pickles, with the occasional addition of sliced ham. The meal is often served on a wooden board in many British pubs and bars. The name of the meal originates from the 1960s, wh...",,READ MORE,https://www.tasteatlas.com/ploughmans-lunch/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/lorne-sausage,https://cdn.tasteatlas.com//images/dishes/24f6307dc50b452d9f2e4be6ea0f953e.jpg?mw=660,81,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Lorne Sausage,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,3.5,Best in   (Glasgow),Rose & Grants,https://www.tasteatlas.com/rose--grants,"Lorne sausage is a Scottish favorite made with a combination of ground beef, rusk, and various spices such as nutmeg, cilantro, and ground black pepper. However, it is technically not a sausage – the combination is tightly packed in a rectan...",,READ MORE,https://www.tasteatlas.com/lorne-sausage/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/battenberg-cake,https://cdn.tasteatlas.com//Images/Dishes/cb2b18befacd4cf695e9cfef0bdad0c4.jpg?mw=660,82,Cake,https://www.tasteatlas.com/cakes,Battenberg Cake,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.5,Best in   (Westminster),The Wolseley,https://www.tasteatlas.com/TheWolseley,"Battenberg cake is a light dessert consisting of alternating, colored squares of sponge coated with an exterior of apricot jam and almond paste. It is believed that the cake was invented in order to celebrate the 1884 wedding of P...",genoise,READ MORE,https://www.tasteatlas.com/battenberg-cake/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/fruit-scone,https://cdn.tasteatlas.com//Images/Dishes/60ddbf54fdb84ef3b8347318989af03d.jpg?mw=660,83,Dessert,https://www.tasteatlas.com/Desserts,Fruit Scone,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.8,Best in   (York),Bettys Café Tea Rooms York,https://www.tasteatlas.com/BettysCafeTeaRooms,"A fruit scone is essentially a scone with added bits of juicy sultanas and currants. Although those are the traditional additions for a fruit scone, these sweet treats can also be made with any other dried fruits. It is recommended to serve them s...",,READ MORE,https://www.tasteatlas.com/fruit-scone/wheretoeat,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/baking-soda,https://cdn.tasteatlas.com/images/ingredientgroups/eed7d6a3369340d6a1c6218e16f6cbe4.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,
https://www.tasteatlas.com/steak-and-kidney-pudding,https://cdn.tasteatlas.com//Images/Dishes/7441117346cd402d9859454c09a33e38.jpg?mw=660,84,Beef Dish,https://www.tasteatlas.com/beef-dishes,Steak and Kidney Pudding,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.4,Best in   (Bray),The Hinds Head,https://www.tasteatlas.com/TheHindsHead,"This classic British dish consists of a suet pastry filled with diced beef, gravy, and chunks of lamb or pig kidneys. The pudding is traditionally steamed for a long time before serving. It can be accompanied by mashed potatoes and a variety of ve...",,READ MORE,https://www.tasteatlas.com/steak-and-kidney-pudding/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/knickerbocker-glory,https://cdn.tasteatlas.com//images/dishes/72337258e3774d97961ef28ac753985e.jpg?mw=660,85,Dessert,https://www.tasteatlas.com/Desserts,Knickerbocker Glory,https://www.tasteatlas.com/sherston,,"Sherston, England",3.3,Best in   (Scarborough),Harbour Bar,https://www.tasteatlas.com/harbour-bar,"Knickerbocker glory is a classic British dessert that is simple to prepare, yet seriously impressive when served. It is made by layering ice cream, meringue, cream, and fruit in a large, tall glass. The dessert is traditionally topped with various...",,READ MORE,https://www.tasteatlas.com/knickerbocker-glory/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/cranachan,https://cdn.tasteatlas.com//images/dishes/e044f5443e004bfe9d6208707b3a23dc.jpg?mw=660,86,Dessert,https://www.tasteatlas.com/Desserts,Cranachan,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,3.5,Best in   (Edinburgh),The Magnum,https://www.tasteatlas.com/the-magnum,"Originally a harvest festival version of a much simpler oatmeal gruel, cranachan is a traditional Scottish cream cheese dessert that became prominent in the late 20th century. It is made with the addition of local soft cheese and often fresh fruit...",,READ MORE,https://www.tasteatlas.com/cranachan/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/eccles-cake,https://cdn.tasteatlas.com//Images/Dishes/d5389521ee3a45ac962b1bc34c06d972.jpg?mw=660,87,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Eccles Cake,https://www.tasteatlas.com/eccles,,"Eccles, England",4.1,Best in   (Islington),St. John Bar and Restaurant,https://www.tasteatlas.com/StJohnBarAndRestaurant,"Eccles cake is a specialty of the eponymous city in the Greater Manchester region. The dish consists of a crispy puff pastry filled with cinnamon, raisins or currants, and brown sugar, the whole concoction glazed with honey to develop its characte...",,READ MORE,https://www.tasteatlas.com/eccles-cake/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/bakewell-pudding,https://cdn.tasteatlas.com//images/dishes/e628ff599a244ea6bc7e4f014448c758.jpg?mw=660,88,Tart,https://www.tasteatlas.com/tarts,Bakewell Pudding,https://www.tasteatlas.com/bakewell,,"Bakewell, England",4.4,Best in   (Bakewell),The Old Original Bakewell Pudding Shop,https://www.tasteatlas.com/TheOldOriginalBakewellPuddingShop,"Bakewell pudding is a traditional English dessert consisting of a pastry base that is filled with fruit jam and a paste made from ground almonds, butter, and eggs. The first Bakewell pudding was created by accident at a local inn around 1860. It i...",,READ MORE,https://www.tasteatlas.com/bakewell-pudding/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/black-bun,https://cdn.tasteatlas.com//images/dishes/0dbbb8f09d0146959c446b76043faf32.jpg?mw=660,89,Dessert,https://www.tasteatlas.com/Desserts,Black Bun,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,,,,"Also known as , or sometimes even , this festive, pastry-wrapped fruitcake is nowadays eaten at Hogmanay and represents a true Scottish institution. It was originally introduced in the 16th century f...",Scotch bun,READ MORE,https://www.tasteatlas.com/black-bun/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/melting-moments,https://cdn.tasteatlas.com//images/dishes/a21d7af8cbf04c72bdd313c131b56ce5.jpg?mw=660,90,Cookie,https://www.tasteatlas.com/Cookies,Melting Moments,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,,,,"One of Scotland’s teatime staples, melting moments are traditional vanilla-flavored oat biscuits or cookies that are typically made by combining butter, caster sugar, eggs, flour, baking powder, vanilla extract, and oatmeal. The mixture is s...",,READ MORE,https://www.tasteatlas.com/melting-moments/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cock-a-leekie,https://cdn.tasteatlas.com//images/dishes/21f868e386ad479fae04f4bbfb0f9dd8.jpg?mw=660,91,Soup,https://www.tasteatlas.com/Soups,Cock-a-Leekie,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,,,,"The name of this traditional Scottish rooster and leek soup came into use in the 18th century, but the dish itself is said to date as far back as the 16th century. Back then, cock-a-leekie was cooked with the addition of onions, prunes, and even r...",,READ MORE,https://www.tasteatlas.com/cock-a-leekie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/petticoat-tails,https://cdn.tasteatlas.com//Images/Dishes/d4eff0e37a484ee699e6ef7091f704ae.jpg?mw=660,92,Cookie,https://www.tasteatlas.com/Cookies,Petticoat Tails,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,4.6,,,,"The dainty petticoat tails gained their peculiar name and distinctive shape by resembling the pieces of fabric used to create the elaborate 16th-century petticoats, including that of Mary Queen of Scots, who was reputed to have been particularly f...",,READ MORE,https://www.tasteatlas.com/petticoat-tails/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/salmagundi,https://cdn.tasteatlas.com//images/dishes/e2b600fc57314581b43070d95092ecb8.jpg?mw=660,93,Salad,https://www.tasteatlas.com/Salads,Salmagundi,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,Best in   (Westminster),Dinner by Heston Blumenthal,https://www.tasteatlas.com/dinner-by-heston-blumenthal,"Salmagundi is a traditional cold platter originating from England. It’s a cross between a deconstructed salad and a platter of cold meats and vegetables, dating back to the 17th century. The name is a corruption of the French term",salmig...,READ MORE,https://www.tasteatlas.com/salmagundi/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/banbury-cake,https://cdn.tasteatlas.com//images/dishes/389d7c860d6a4d819e85c01628a76bee.jpg?mw=660,94,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Banbury Cake,https://www.tasteatlas.com/banbury,,"Banbury, England",,Best in   (Banbury),The Granary,https://www.tasteatlas.com/the-granary,"Banbury cake is a traditional English thin pastry filled with fruit and spices, originating from the town of Banbury. The pastry is made with a combination of puff pastry, butter, dried fruit, sugar, nutmeg, cinnamon, mace, ginger, rose water, bea...",,READ MORE,https://www.tasteatlas.com/banbury-cake/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/dried-fruits,https://cdn.tasteatlas.com/images/ingredientgroups/5f33acf8bb8a41c19292969f322d304f.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,n/a
