search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location src,score-text--na
https://www.tasteatlas.com/patragujarat,https://cdn.tasteatlas.com//images/dishes/660061540df24f748e67563fb2d2c2b5.jpg?mw=660,111,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Patra,,,,,"Patra is a traditional Gujarati vegetarian dish prepared with nutritious colocasia leaves which are stuffed with a mix of ingredients such as garam masala, gram flour, mustard seeds, sesame seeds, turmeric, chili paste, and asafetida. The leaves a...",,READ MORE,https://www.tasteatlas.com/patragujarat/wheretoeat,https://www.tasteatlas.com/colocasia-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/f076a00eb94c40bdb91a3dbe191fe363.png?h=120&w=120,https://www.tasteatlas.com/gram-flours,https://cdn.tasteatlas.com/images/ingredientgroups/cb656cfef58a41e09269bb98c99caf6f.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,https://www.tasteatlas.com/gujarat,Gujarat,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,n/a
https://www.tasteatlas.com/dabeli,https://cdn.tasteatlas.com//images/dishes/1ba74c61cd434564a22ac8c7af95a297.jpg?mw=660,112,Snack,https://www.tasteatlas.com/Snacks,Dabeli,4.1,,,,"Although it originates from Kutch in Indian Gujarat, this filling snack is also enjoyed in other parts of the country. Dabeli combines toasted  buns and a filling that is made with mashed potatoes and a spice mix usually consistin...",ladi pav,READ MORE,https://www.tasteatlas.com/dabeli/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/gujarat,Gujarat,,,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,
https://www.tasteatlas.com/keema-naan,https://cdn.tasteatlas.com//images/dishes/0fe63b8c9c9e4185998c78bc410135c5.jpg?mw=660,113,Flatbread,https://www.tasteatlas.com/Flatbreads,Keema naan,4.5,,,,"Keema naan is a traditional Indian flatbread and a version of naan. The soft and elastic dough is made with a combination of flour, yeast, salt, sugar, and yogurt. Once rolled, it’s stuffed with keema, a curry-like stew containing lamb or go...",,READ MORE,https://www.tasteatlas.com/keema-naan/wheretoeat,https://www.tasteatlas.com/naan,https://cdn.tasteatlas.com/images/dishes/82bdd18ff1ed4c748bcaca4f2f6fc5b1.png?h=120&w=120,https://www.tasteatlas.com/keema,https://cdn.tasteatlas.com/images/dishes/cf70c868895c4415923728c6e5474562.png?h=120&w=120,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,,,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,
https://www.tasteatlas.com/bombay-sandwich,https://cdn.tasteatlas.com//images/dishes/0ca59d8f8e594480ab990d8b78063053.jpg?mw=660,114,Sandwich,https://www.tasteatlas.com/sandwiches,Bombay Sandwich,3.9,,,,"Bombay sandwich is a traditional Indian sandwich originating from Mumbai, hence the name. In order to prepare it, green chutney is spread on a slice of crustless white sandwich bread, while butter is spread on the other slice. What goes in between...",,READ MORE,https://www.tasteatlas.com/bombay-sandwich/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/green-chutney,https://cdn.tasteatlas.com/images/dishes/c35ba3d05eff4066ac68d61a5a6f4ed4.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/mumbai,Mumbai,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,
https://www.tasteatlas.com/murgh-kari,https://cdn.tasteatlas.com//images/dishes/977026cf11214d8f902e3f925bae2b5f.jpg?mw=660,115,Stew,https://www.tasteatlas.com/Stews,Murgh kari,,,,,"Murgh kari is a traditional Indian curry originating from the northern parts of the country. This chicken curry is usually made with a combination of chicken breasts or thighs, onions, garlic, ginger, cumin, turmeric, cayenne pepper, fennel seeds,...",,READ MORE,https://www.tasteatlas.com/murgh-kari/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/northern-india,Northern India,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,,n/a
https://www.tasteatlas.com/butter-garlic-naan,https://cdn.tasteatlas.com//images/dishes/6ae923c3c76d45469527dcdc83835557.jpg?mw=660,116,Flatbread,https://www.tasteatlas.com/Flatbreads,Butter Garlic Naan,4.7,,,,"Butter garlic naan is a traditional Indian flatbread and one of the most popular versions of naan. It’s made with flour, yeast, salt, sugar, and yogurt. Once the dough has been baked in a hot tandoor oven, the golden naan is taken out and br...",,READ MORE,https://www.tasteatlas.com/butter-garlic-naan/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,,
https://www.tasteatlas.com/garlic-chutney,https://cdn.tasteatlas.com//images/dishes/0c282a1b3c8c4a88930c8119bc30b372.jpg?mw=660,117,Dip,https://www.tasteatlas.com/dips,Garlic Chutney,,Best in   (New Delhi),Kathputli,https://www.tasteatlas.com/Kathputli,"Garlic chutney is a traditional Indian chutney made with garlic as the main ingredient. Other ingredients usually include red chili peppers, coriander powder, cumin, and salt. There are many garlic chutney variations made with different additional...",,READ MORE,https://www.tasteatlas.com/garlic-chutney/wheretoeat,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/aloo-matar,https://cdn.tasteatlas.com//Images/Dishes/a3d5bb50c23b403cb36a8dfd2b90f203.jpg?mw=660,118,Side Dish,https://www.tasteatlas.com/Sides,Aloo matar,3.7,Best in   (Udagamandalam),Pankaj Bhojanalaya,https://www.tasteatlas.com/PankajBhojanalaya,"Aloo matar is a traditional North Indian dish consisting of sautéed potatoes () and green peas () combined with tomato sauce and numerous spices such as garlic, ginger, coriander, onion, and cumin. It is usually s...",aloo,READ MORE,https://www.tasteatlas.com/aloo-matar/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Green-peas,https://cdn.tasteatlas.com/images/ingredientgroups/cb61262bb051447d914bf92cd5823005.png?h=120&w=120,https://www.tasteatlas.com/tomato-sauce,https://cdn.tasteatlas.com/images/dishes/46bce93d102c432885fd501717da1d6b.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/punjab,Punjab,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/962fcd5b43cc410995763b1e14141c6c.png,
https://www.tasteatlas.com/pinni,https://cdn.tasteatlas.com//images/dishes/e059e4b426b648a5ab8fff1a0f05fbf3.jpg?mw=660,119,Dessert,https://www.tasteatlas.com/Desserts,Pinni,,Best in   (Amritsar),Bansal Sweets,https://www.tasteatlas.com/BansalSweets,"Pinni is a dessert from Punjabi and North Indian cuisine that is enjoyed during wintertime after lunch or as a snack paired with a cup of tea or a glass of warm dairy. The adorable little cakes are made from desi ghee, jaggery, wheat flour, and al...",,READ MORE,https://www.tasteatlas.com/pinni/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/northern-india,Northern India,,,,n/a
https://www.tasteatlas.com/basundi,https://cdn.tasteatlas.com//Images/Dishes/05bbdd5b64894a929b6ba0a557ffcc4b.jpg?mw=660,120,Dessert,https://www.tasteatlas.com/Desserts,Basundi,,Best in   (New Delhi),Kathputli,https://www.tasteatlas.com/Kathputli,"Basundi is a popular Indian dessert consisting of sweetened, thickened milk with the addition of chopped nuts such as almonds, cashews, and pistachios. The dessert is usually flavored with cardamom and saffron. It is traditionally prepared during ...",,READ MORE,https://www.tasteatlas.com/basundi/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/maharashtra,Maharashtra,,,https://cdn.tasteatlas.com/images/emblems/46746c4087274e8ab264ca699cfb97da.png,n/a
https://www.tasteatlas.com/batata-vada,https://cdn.tasteatlas.com//Images/Dishes/43941cdeca9e4ac28c07df2e06c5b389.jpg?mw=660,121,Street Food,https://www.tasteatlas.com/Street-food,Batata vada,4.6,Best in   (Mumbai),Prakash Shakahari Upahar Kendra,https://www.tasteatlas.com/PrakashShakahariUpaharKendra,"Batata vada is a popular vegetarian street food item that was invented in the Indian state of Maharashtra. It is a potato fritter made with a combination of mashed potatoes and spices that is shaped into a ball, dipped in chickpea batter called",,READ MORE,https://www.tasteatlas.com/batata-vada/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/maharashtra,Maharashtra,,,https://cdn.tasteatlas.com/images/emblems/46746c4087274e8ab264ca699cfb97da.png,
https://www.tasteatlas.com/sakkarai-pongal,https://cdn.tasteatlas.com//Images/Dishes/7d896d23a7604c43b2221a1805a0fd10.jpg?mw=660,122,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Sakkarai pongal,4.6,Best in   (Chennai),Murugan Idli Shop,https://www.tasteatlas.com/MuruganIdliShop,"This sweet, buttery dish is made with freshly harvested new rice, jaggery and ghee (clarified butter), with the addition of dried coconut, sesame seeds, raisins, milk, and cashew nuts. Sakkarai pongal is traditionally prepared as an offering to th...",,READ MORE,https://www.tasteatlas.com/sakkarai-pongal/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/tamil-nadu,Tamil Nadu,,,https://cdn.tasteatlas.com/images/emblems/280926c6837545329b608cc3a3c21139.png,
https://www.tasteatlas.com/rumali-roti,https://cdn.tasteatlas.com//Images/Dishes/fb6b3d3ae8f74da6a24eceb656e91c42.jpg?mw=660,123,Flatbread,https://www.tasteatlas.com/Flatbreads,Rumali roti,4.2,Best in   (Mumbai),Bademiya,https://www.tasteatlas.com/bademiya,"Rumali roti is a popular Indian flatbread made with white and wheat flour, water, and oil. The dough is baked on a traditional , and since it is extremely thin, it was named handkerchief () bread. Some say that the brea...",tawa,READ MORE,https://www.tasteatlas.com/rumali-roti/wheretoeat,https://www.tasteatlas.com/maida-flours,https://cdn.tasteatlas.com/images/ingredientgroups/dfd9d40b79484f9cbdfaa8642d676ae7.png?h=120&w=120,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,https://www.tasteatlas.com/hyderabad,Hyderabad,,,,
https://www.tasteatlas.com/gobi-manchurian,https://cdn.tasteatlas.com//images/dishes/cba6279ae21445539df7e5f35b063bcb.jpg?mw=660,124,Appetizer,https://www.tasteatlas.com/Appetizers,Gobi manchurian,,,,,Gobi manchurian is a traditional Indo-Chinese dish consisting of fried cauliflower (gobi) that’s tossed in a sweet and spicy sauce (manchurian). There are two versions of the dish – dry and in gravy. The dry version is often served as ...,,READ MORE,https://www.tasteatlas.com/gobi-manchurian/wheretoeat,https://www.tasteatlas.com/Cauliflowers,https://cdn.tasteatlas.com/images/ingredientgroups/4bde61ee6a82496da9aee124b9602d28.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/red-chilli-powder,https://cdn.tasteatlas.com/images/ingredientgroups/0bf070508e5f4a41b10e14a0642e59fe.png?h=120&w=120,https://www.tasteatlas.com/kolkata,Kolkata,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,n/a
https://www.tasteatlas.com/chilli-paneer,https://cdn.tasteatlas.com//images/dishes/3c3fae0fcdb64009a564a28b50b41ef1.jpg?mw=660,125,Cheese Dish,https://www.tasteatlas.com/cheese-dishes,Chilli paneer,,,,,"Chilli paneer is a traditional Indo-Chinese dish that's served as an appetizer. The dish consists of paneer cheese that's cut into cubes, fried, and mixed with a sweet, sour, and spicy sauce. There are three versions of the dish – dry, semi-...",,READ MORE,https://www.tasteatlas.com/chilli-paneer/wheretoeat,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,https://www.tasteatlas.com/red-chilli-powder,https://cdn.tasteatlas.com/images/ingredientgroups/0bf070508e5f4a41b10e14a0642e59fe.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/northern-india,Northern India,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/gujiya,https://cdn.tasteatlas.com//images/dishes/19ef22ba90944d658a6be64b74573b34.jpg?mw=660,126,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Gujiya,,,,,Gujiya is a popular North Indian sweet pastry that is traditionally enjoyed during the Holi festival. These crescent-shaped treats are made with thinly rolled dough and a filling consisting of khoya (dried evaporated milk) and chopped nuts such as...,,READ MORE,https://www.tasteatlas.com/gujiya/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/northern-india,Northern India,,,,n/a
https://www.tasteatlas.com/mishti-doi,https://cdn.tasteatlas.com//images/dishes/c9c82b98b95e41d9858dc85328343538.jpg?mw=660,127,Dessert,https://www.tasteatlas.com/Desserts,Mishti doi,,,,,"Mishti doi is a Bengali dessert that combines fermented  curd—usually made from cow, buffalo, or goat milk—and sugar or jaggery (cane sugar). The process of making mishti doi involves cooking sweetened milk until it's thick...",doi,READ MORE,https://www.tasteatlas.com/mishti-doi/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/west-bengal,West Bengal,,,https://cdn.tasteatlas.com/images/emblems/92daeb1e8dcb43a39d18fe4da59f0211.png,n/a
https://www.tasteatlas.com/gujarati-kadhi,https://cdn.tasteatlas.com//images/dishes/a2ddd06c912548ae97e1ec75e3f5a7a0.jpg?mw=660,128,Stew,https://www.tasteatlas.com/Stews,Gujarati kadhi,,,,,"Gujarati version of  is a traditional summer staple that can be prepared with plain yogurt or fresh curd. The refreshing, creamy base is mixed with besan (gram flour), and it is then slowly simmered alongside a variety of spices such...",kadhi,READ MORE,https://www.tasteatlas.com/gujarati-kadhi/wheretoeat,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/gram-flours,https://cdn.tasteatlas.com/images/ingredientgroups/cb656cfef58a41e09269bb98c99caf6f.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/gujarat,Gujarat,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,n/a
https://www.tasteatlas.com/chettinad-kozhi,https://cdn.tasteatlas.com//images/dishes/a341faeabb274ffb85bfef47fdd9bf00.jpg?mw=660,129,Stew,https://www.tasteatlas.com/Stews,Chettinad kozhi,,,,,"Originating from the Chettinad region of Tamil Nadu, Chettinad kozhi is a traditional curry dish prepared with chicken as the main ingredient. The meat is marinated in turmeric, yogurt, and a paste that's made with a combination of coconut, red ch...",,READ MORE,https://www.tasteatlas.com/chettinad-kozhi/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/chettinad,Chettinad,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,n/a
