search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,search-results__item-description 2,mini-ingredients__link href,mini-ingredients__link href 2,mini-ingredients__link href 3,mini-ingredients__link href 4,mini-ingredients__link href 5,mini-ingredients__link href 6,item-location href,item-location,mini-ingredients__image src,mini-ingredients__image src 2,mini-ingredients__image src 3,mini-ingredients__image src 4,mini-ingredients__image src 5,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/buko-pie,https://cdn.tasteatlas.com//images/dishes/5f7d0968779f44c0ba41ef2aab9ef5f1.jpg?mw=660,61,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Buko Pie,4.1,Best in   (Los Baños),Orient - The Original Buko Pie Bakeshop,https://www.tasteatlas.com/OrientTheOriginalBukoPieBakeshop,"Buko pie is a traditional Filipino dessert which consists of a flaky pie crust combined with creamy coconut filling. It is prepared with , the young coconut flesh which is cooked alongside plain or condensed milk, cream, and sugar unt...",https://www.tasteatlas.com/buko-pie/wheretoeat,buko,https://www.tasteatlas.com/coconuts,https://www.tasteatlas.com/condensed-milk,https://www.tasteatlas.com/Cream,https://www.tasteatlas.com/Sugar,,,https://www.tasteatlas.com/province-of-laguna,Province of Laguna,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bc2b9a3ae21642f9819aff5afd874137.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,
https://www.tasteatlas.com/tortang-talong,https://cdn.tasteatlas.com//images/dishes/a4f62fab244848a2ae559624c3e21f78.jpg?mw=660,62,Egg Dish,https://www.tasteatlas.com/egg-dishes,Tortang talong,4.8,Best in   (Makati),Sarsa Kitchen + Bar,https://www.tasteatlas.com/SarsaKitchenBar,Tortang talong is a simple Filipino dish made with a combination of roasted eggplants and lightly beaten eggs. Whole eggplants are dipped into the egg mixture and are then shortly pan-fried until the entire dish starts to resemble a crispy omelet....,https://www.tasteatlas.com/tortang-talong/wheretoeat,,https://www.tasteatlas.com/Eggplants,https://www.tasteatlas.com/Eggs,,,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,,,
https://www.tasteatlas.com/bola-bola,https://cdn.tasteatlas.com//Images/Dishes/95d5e83258e54b5d99d643435921640f.jpg?mw=660,63,Meatballs,https://www.tasteatlas.com/meatballs,Bola-bola,3.8,,,,"The term  refers to the versatile Filipino meatballs. Usually made with ground beef or pork, they incorporate garlic, onions, eggs, soy sauce, and a variety of spices. These meatballs are used in tasty Filipino soups and are comm...",https://www.tasteatlas.com/bola-bola/wheretoeat,bola-bola,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/garlic,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,
https://www.tasteatlas.com/utan,https://cdn.tasteatlas.com//Images/Dishes/30c5157a13764b3891f8ed5a1d84cd12.jpg?mw=660,64,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Utan,,Best in   (Cebu City),Chika-an,https://www.tasteatlas.com/ChikaAn,"Easy to prepare and packed with healthy vegetables, utan is a famous Filipino soup which originated in Visayan Islands. This clear vegetable soup was originally a poor man’s dish, which included any vegetables that were at hand. Nowadays, it...",https://www.tasteatlas.com/utan/wheretoeat,,https://www.tasteatlas.com/Eggplants,https://www.tasteatlas.com/Okras,https://www.tasteatlas.com/ginger,https://www.tasteatlas.com/Tomatoes,https://www.tasteatlas.com/scallions,https://www.tasteatlas.com/spinach,https://www.tasteatlas.com/cebu-city,Cebu City,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/3e3df0ccbd2442e19dbf2177d5c5c616.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2218c5aa26ab49168e768f4bc72feddd.png?h=120&w=120,n/a
https://www.tasteatlas.com/morcon,https://cdn.tasteatlas.com//images/dishes/134a7973627140b8b1ec08a706023d70.jpg?mw=660,65,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Morcon,4.4,Best in   (Manila),Chef Laudico Guevarra's,https://www.tasteatlas.com/ChefLaudicoGuevarras,"Morcon are delicious Filipino stuffed meat rolls. They usually consist of thin slices of pork or beef wrapped around neatly arranged sausages, carrots, pickles, and hard-boiled eggs. The rolls are shortly braised, then usually served sliced alongs...",https://www.tasteatlas.com/morcon/wheretoeat,,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/Sausages,https://www.tasteatlas.com/Carrots,https://www.tasteatlas.com/pickled-cucumbers,https://www.tasteatlas.com/Eggs,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishgroups/ffcde30e795b4a6f85a482358723a706.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/56d0a8dfb98446e3a2ab9baeaf87e5e8.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,
https://www.tasteatlas.com/espasol,https://cdn.tasteatlas.com//images/dishes/8919b848c4074768b35b4bf1d15d6644.jpg?mw=660,66,Dessert,https://www.tasteatlas.com/Desserts,Espasol,4.4,Best in   (Iloilo City),Carlitos Restaurant,https://www.tasteatlas.com/CarlitosRestaurant,"Espasol is a soft, chewy Filipino rice cake prepared with a combination of toasted glutinous rice flour and grated green coconut that is slowly cooked in coconut milk. The mixture turns into soft, pliable dough that is shaped into long cylinders o...",https://www.tasteatlas.com/espasol/wheretoeat,,https://www.tasteatlas.com/rice-flours,https://www.tasteatlas.com/coconuts,https://www.tasteatlas.com/coconut-milk,,,,https://www.tasteatlas.com/province-of-laguna,Province of Laguna,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,,,,
https://www.tasteatlas.com/lumpiang-shanghai,https://cdn.tasteatlas.com//images/dishes/4f8fa81ab1a5429c849fca30a7aa786c.jpg?mw=660,67,Snack,https://www.tasteatlas.com/Snacks,Lumpiang Shanghai,4.8,Best in   (Manila),The Aristocrat,https://www.tasteatlas.com/TheAristocrat,"Lumpiang Shanghai is the most popular variety of , the crispy deep-fried Filipino snack that evolved from Chinese spring rolls. Even though lumpia appears in numerous variations, the Shanghai version is characterized by a savory fil...",https://www.tasteatlas.com/lumpiang-shanghai/wheretoeat,lumpia,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/Carrots,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/Salt,https://www.tasteatlas.com/black-pepper,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,
https://www.tasteatlas.com/palitaw,https://cdn.tasteatlas.com//images/dishes/11825aa1d18e4df6abbb4de12dc5cb68.jpg?mw=660,68,Dessert,https://www.tasteatlas.com/Desserts,Palitaw,4.6,Best in   (Tagaytay),Tootsie's,https://www.tasteatlas.com/tootsies,"Palitaw is a popular Filipino boiled rice cake. These rice cakes were traditionally prepared with pounded rice, but today there are mainly made with a combination of glutinous rice flour and water. Characterized by their round and flat shape, they...",https://www.tasteatlas.com/palitaw/wheretoeat,,https://www.tasteatlas.com/rice-flours,https://www.tasteatlas.com/coconuts,https://www.tasteatlas.com/Sugar,,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,
https://www.tasteatlas.com/kutsinta,https://cdn.tasteatlas.com//Images/Dishes/1fec23b786954f33ab517ee7be6b7633.jpg?mw=660,69,Cake,https://www.tasteatlas.com/cakes,Kutsinta,3.8,Best in   (Marikina),Rocha's Puto & Kutsinta,https://www.tasteatlas.com/rochas-puto--kutsinta,"Kutsinta is a sweet Filipino delicacy made with glutinous rice flour, brown sugar, and lye water. The mixture is steamed in small round molds and it is traditionally served topped with coconut flakes. These chewy cakes are usually infused with foo...",https://www.tasteatlas.com/kutsinta/wheretoeat,,https://www.tasteatlas.com/rice-flours,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/lye-water,https://www.tasteatlas.com/annatto-powder,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ffa9e3d74c7f49b7a956a749bdff29ae.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/46c4a64b09a848c68ead6431aaa66031.png?h=120&w=120,,,
https://www.tasteatlas.com/sinigang-na-hipon,https://cdn.tasteatlas.com//images/dishes/9fbc243f0a454b0eabf80f6259701f5f.jpg?mw=660,70,Seafood Soup,https://www.tasteatlas.com/seafood-soups,Sinigang na hipon,4.1,Best in   (Manila),The Aristocrat,https://www.tasteatlas.com/TheAristocrat,"Sinigang na hipon is a Filipino shrimp soup characterized by its sour and strongly savory flavor. In addition to shrimp, this dish contains a great variety of vegetables, including onions, tomatoes, string beans, banana peppers, water spinach, tar...",https://www.tasteatlas.com/sinigang-na-hipon/wheretoeat,,https://www.tasteatlas.com/shrimps,https://www.tasteatlas.com/tamarind,https://www.tasteatlas.com/Tomatoes,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/water-spinach,https://www.tasteatlas.com/Okras,,,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/f1661d678aaa4e279d73a8ab89bb91d1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/3e3df0ccbd2442e19dbf2177d5c5c616.png?h=120&w=120,
https://www.tasteatlas.com/daing-na-bangus,https://cdn.tasteatlas.com//images/dishes/ee142c97ee1644618ad91cb6e20801d5.jpg?mw=660,71,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Daing na bangus,4.5,Best in   (Tagaytay),LZM Restaurant,https://www.tasteatlas.com/LZMRestaurant,"This traditional Filipino dish consists of butterflied, marinated milkfish that is pan-fried until crispy. The marinade usually combines vinegar, garlic, and various spices, and the fish is prepared with the skin intact, which adds an additional c...",https://www.tasteatlas.com/daing-na-bangus/wheretoeat,,https://www.tasteatlas.com/bangus,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/cayenne-pepper,https://www.tasteatlas.com/Salt,,,,https://cdn.tasteatlas.com/images/dishes/c6ad7baed7694d96995f22e2cc740dd1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/e2e04922bd2647f3a8cf147a736c34b5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,
https://www.tasteatlas.com/cascaron,https://cdn.tasteatlas.com//images/dishes/4c342eb6a40a4afda69c19af50856a3f.jpg?mw=660,72,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Cascaron,3.9,,,,"Round, sweet, and chewy cascaron is a deep-fried Filipino delicacy usually served doused in sugary syrups. Often referred to as , this traditional treat is made with sweet glutinous rice flour, shredded coconut, and coconut mil...",https://www.tasteatlas.com/cascaron/wheretoeat,bitsu bitsu,https://www.tasteatlas.com/rice-flours,https://www.tasteatlas.com/coconuts,https://www.tasteatlas.com/coconut-milk,https://www.tasteatlas.com/Sugar,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,
https://www.tasteatlas.com/maruya,https://cdn.tasteatlas.com//Images/Dishes/f4a183bfe55544ecb837de7920b1dfc9.jpg?mw=660,73,Snack,https://www.tasteatlas.com/Snacks,Maruya,4.1,,,,"Maruya are the famous Filipino banana fritters which consist of sliced or mashed bananas that are dusted with flour, battered, then fried until crispy. The fritters are usually made with Filipino  bananas and can come in various forms...",https://www.tasteatlas.com/maruya/wheretoeat,saba,https://www.tasteatlas.com/Bananas,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/Flour,https://www.tasteatlas.com/baking-powder,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/f648aa29c948438fbf2b83a2cddaf7bf.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/f7e7555a30e44b63993b9aa893fd064c.png?h=120&w=120,,,
https://www.tasteatlas.com/paksiw,https://cdn.tasteatlas.com//images/dishes/49166c31017745e789913b6e92ceb582.jpg?mw=660,74,Technique,https://www.tasteatlas.com/Techniques,Paksiw,3.6,,,,"Paksiw is a Filipino cooking technique that refers to various dishes that are simmered in vinegar. The method is used in the preparation of fish or meat-based dishes which can also incorporate additional ingredients such as garlic, vegetables, sea...",https://www.tasteatlas.com/paksiw/wheretoeat,,https://www.tasteatlas.com/bangus,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/ginger,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/Salt,,,https://cdn.tasteatlas.com/images/dishes/c6ad7baed7694d96995f22e2cc740dd1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,
https://www.tasteatlas.com/latik,https://cdn.tasteatlas.com//Images/Dishes/614ac5b3daeb48149ce8eb5d10545473.jpg?mw=660,75,Side Dish,https://www.tasteatlas.com/Sides,Latik,4.2,,,,"Depending on the region, the Filipino term  can refer to two separate dishes: either coconut curds produced by heating coconut milk to separate the oil, or a thick and sweet coconut syrup made by reducing a combination of coconut cre...",https://www.tasteatlas.com/latik/wheretoeat,latik,https://www.tasteatlas.com/coconut-milk,https://www.tasteatlas.com/coconut-creams,https://www.tasteatlas.com/Sugar,,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/f54c7c4de2dc46f8be00fed40dae4a2d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,
https://www.tasteatlas.com/pochero,https://cdn.tasteatlas.com//images/dishes/d920164a55204b85a8cbb67020e759f0.jpg?mw=660,76,Stew,https://www.tasteatlas.com/Stews,Pochero,4.4,,,,"Pochero is a beloved Filipino stew that was created as a variation on the Spanish puchero. It's made with a combination of meat (beef, but it can also be made with chicken or pork), tomatoes, onions, garlic, patis fish sauce, peppercorns, chickpea...",https://www.tasteatlas.com/pochero/wheretoeat,,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/Tomatoes,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/garlic,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,
https://www.tasteatlas.com/ube-halaya,https://cdn.tasteatlas.com//images/dishes/ef7c438789194fdba89d1b4783f2c8db.jpg?mw=660,77,Dessert,https://www.tasteatlas.com/Desserts,Ube halaya,4.2,,,,"Ube halaya is a famous Filipino dessert made with purple yam. It is easily prepared by cooking mashed purple yams in plain milk, coconut milk, or condensed milk alongside sugar and vanilla essence. When set, it results in a slightly sweet treat th...",https://www.tasteatlas.com/ube-halaya/wheretoeat,,https://www.tasteatlas.com/yams,https://www.tasteatlas.com/coconut-milk,https://www.tasteatlas.com/condensed-milk,https://www.tasteatlas.com/Milk,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/vanilla,,,https://cdn.tasteatlas.com/images/ingredientgroups/a13c5e129e9248b1b643b5e2a65df4e7.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bc2b9a3ae21642f9819aff5afd874137.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,
