search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location src,item-location,search-results__item-description 2,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/sahnehering,https://cdn.tasteatlas.com//images/dishes/20106baff5454c668aae604c69a2f21a.jpg?mw=660,154,Salad,https://www.tasteatlas.com/Salads,Sahnehering,,,,,"Pickled or salted herring fillets are doused in a sweet and sour sauce of cream, yogurt, pickling liquid, and fresh herbs along with apples, pickles, and onions in this German specialty called sahnehering. Typical varieties of herring fillets used...",READ MORE,https://www.tasteatlas.com/sahnehering/wheretoeat,https://www.tasteatlas.com/preserved-herrings,https://cdn.tasteatlas.com/images/ingredientgroups/b5ce5e3a128a4cc1b6631bd0bfea0b6e.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Picklings,https://cdn.tasteatlas.com/images/dishgroups/ed693cb967654e728565a8ad08057db4.png?h=120&w=120,,,,,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,n/a
https://www.tasteatlas.com/semmelschmarrn,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,155,Dessert,https://www.tasteatlas.com/Desserts,Semmelschmarrn,,,,,"Semmelschmarrn is a sweet and buttery bread pudding and a traditional Bavarian dessert. The preparation is fairly simple - stale bread is first soaked in milk, then mixed with eggs and sugar and cooked in butter. The mix is usually flavored with c...",READ MORE,https://www.tasteatlas.com/semmelschmarrn/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,n/a
https://www.tasteatlas.com/welfenspeise,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,156,Dessert,https://www.tasteatlas.com/Desserts,Welfenspeise,,,,,"Welfenspeise or Welf pudding is a traditional German dessert originating from Hanover. The dessert is named after the Welfen or Guelphs, which were once one of the most powerful dynasties of Europe, and their colors are yellow and white, just like...",READ MORE,https://www.tasteatlas.com/welfenspeise/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/hanover,https://cdn.tasteatlas.com/images/emblems/6476de23bcd74a0aade6f4eb075e2283.png,Hanover,,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,n/a
https://www.tasteatlas.com/handkase-mit-musik,https://cdn.tasteatlas.com//images/dishes/6ba34c77be3e43f395922af4dd7ad978.jpg?mw=660,157,Appetizer,https://www.tasteatlas.com/Appetizers,Handkäse mit Musik,,,,,"Handkäse mit Musik is a German dish originating from Hesse. It consists of hand-formed handkäse (sour milk cheese) that's topped with raw onion vinaigrette. The onion marinade stands for music () from the name, which comes ...",READ MORE,https://www.tasteatlas.com/handkase-mit-musik/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/hesse,https://cdn.tasteatlas.com/images/emblems/3b52fc8cef974587977082404732ca4b.png,Hesse,Musik,,,n/a
https://www.tasteatlas.com/schwarzsauer,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,158,Offal Soup,https://www.tasteatlas.com/offal-soups,Schwarzsauer,,,,,"This traditional German blood soup has its origins in the northern parts of the country and is typically associated with the Schleswig-Holstein region. It was mainly prepared during pig slaughter, when fresh blood was collected and cooked with por...",READ MORE,https://www.tasteatlas.com/schwarzsauer/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/schleswig-holstein,https://cdn.tasteatlas.com/images/emblems/ff1ce87283864edd93bb2b8d5ce75389.png,Schleswig-Holstein,,,,n/a
https://www.tasteatlas.com/fliederbeersuppe,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,159,Soup,https://www.tasteatlas.com/Soups,Fliederbeersuppe,,,,,"Fliederbeersuppe is a traditional German soup mainly associated with the northern regions of the country. The main ingredient for the soup are elderberries (or elderberry juice), which give the soup its rich color. The elderberries are cooked to l...",READ MORE,https://www.tasteatlas.com/fliederbeersuppe/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/westfalischer-pumpernickel,https://cdn.tasteatlas.com//images/dishes/795fab43c04641788edf7adec82710b3.jpg?mw=660,160,Bread,https://www.tasteatlas.com/Breads,Westfälischer Pumpernickel,,,,,"First described in 1450 as the black bread of Westphalia, the famous  is a traditional German all-rye bread made with either coarsely ground rye meal or a combination of rye flour and whole rye kernels. It c...",READ MORE,https://www.tasteatlas.com/westfalischer-pumpernickel/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/westphalia,,Westphalia,Westfälischer Pumpernickel,,,n/a
https://www.tasteatlas.com/schlesisches-himmelreich,https://cdn.tasteatlas.com//images/dishes/36cd98de865849e2954cf6151f306451.jpg?mw=660,161,Pork Dish,https://www.tasteatlas.com/pork-dishes,Schlesisches Himmelreich,,,,,"Schlesisches Himmelreich or  is a traditional German dish originating from Silesia. It consists of smoked pork that is gently simmered with dried fruits such as pears, apples, and prunes. It's traditionally accompanied by <...",READ MORE,https://www.tasteatlas.com/schlesisches-himmelreich/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Pears,https://cdn.tasteatlas.com/images/ingredientgroups/b0040fc46a934ebd9857e5947aeebd5a.png?h=120&w=120,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/Prunes,https://cdn.tasteatlas.com/images/ingredientgroups/75fe720786dd42e0896eef781fd7e6b2.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/saxony,https://cdn.tasteatlas.com/images/emblems/a4363631daff4d169b0f1e604b8768e9.png,Saxony,Silesian heaven,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,n/a
https://www.tasteatlas.com/apfel-im-schlafrock-germany,https://cdn.tasteatlas.com//images/dishes/ce0614406eb746fab68e7878b641496c.jpg?mw=660,162,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Äpfel im Schlafrock,3.9,,,,"Jabuke u šlafroku is a traditional, old dish that is a typical representative of Croatian comfort food. It is prepared by dipping thinly sliced apples in a batter consisting of flour, eggs, milk, and vanilla sugar. The concoction is then fr...",READ MORE,https://www.tasteatlas.com/apfel-im-schlafrock-germany/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/schnusch,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,163,Stew,https://www.tasteatlas.com/Stews,Schnüsch,,,,,"Schnüsch is a traditional German stew originating from the northern parts of the country. It’s made with a combination of carrots, potatoes, kohlrabi, green beans, peas, stock, parsley, milk, flour, sweet cream, salt, and pepper. The st...",READ MORE,https://www.tasteatlas.com/schnusch/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/northern-germany,,Northern Germany,,,,n/a
https://www.tasteatlas.com/rostbratel,https://cdn.tasteatlas.com//images/dishes/915fdd87daa1436490768445072d365f.jpg?mw=660,164,Pork Dish,https://www.tasteatlas.com/pork-dishes,Rostbrätel,,,,,"Rostbrätel is a traditional German dish originating from the region of Thuringia. The dish is made with a combination of pork neck, onions, mustard, salt, pepper, garlic, butter, and dark beer. The sliced pork neck is tenderized and marinated...",READ MORE,https://www.tasteatlas.com/rostbratel/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/beer,https://cdn.tasteatlas.com/images/ingredientgroups/c21ad8ee42e84549a509ee396c633f0c.png?h=120&w=120,https://www.tasteatlas.com/Mustard,https://cdn.tasteatlas.com/images/ingredientgroups/36f67695affa43ec9a0397a775614c85.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/thuringia,https://cdn.tasteatlas.com/images/emblems/1869a29a63994988bf013b6ac82173a9.png,Thuringia,,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,n/a
https://www.tasteatlas.com/frankfurter-brenten,https://cdn.tasteatlas.com//images/dishes/4e4fba5bf45f4eebb852ac0455e522d0.jpg?mw=660,165,Cookie,https://www.tasteatlas.com/Cookies,Frankfurter Brenten,,,,,"This traditional Christmas cookie originated in Frankfurt, and it has a long history that dates back to the Middle Ages. Although the recipes may vary, these cookies are usually prepared with a soft dough that incorporates marzipan, orange blossom...",READ MORE,https://www.tasteatlas.com/frankfurter-brenten/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/frankfurt,https://cdn.tasteatlas.com/images/emblems/511b40cb337c436cb4dae8cfc86f6b91.png,Frankfurt,,,,n/a
https://www.tasteatlas.com/muscheln-rheinische-art,https://cdn.tasteatlas.com//images/dishes/1d2d39ee61714abda5e4e1a87ef530c9.jpg?mw=660,166,Mussel Dish,https://www.tasteatlas.com/mussel-dishes,Rhine-Style Mussels (Muscheln rheinische art),,,,,Muscheln rheinische art is a traditional German dish originating from the Rhine region. The dish is made with mussels from the North Sea and white wine from the middle and upper Rhine region as key ingredients. The mussels are cooked in vegetable ...,READ MORE,https://www.tasteatlas.com/muscheln-rheinische-art/wheretoeat,https://www.tasteatlas.com/mussels,https://cdn.tasteatlas.com/images/ingredientgroups/a050287a4d1149f5898090f628c216e8.png?h=120&w=120,https://www.tasteatlas.com/vegetable-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/f39ab112e428413d822ce2e6966c6f4d.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,,,,,https://www.tasteatlas.com/rhineland-palatinate,https://cdn.tasteatlas.com/images/emblems/9a3a0bacdb5a4f76b12039b659c10c04.png,Rhineland-Palatinate,,,,n/a
https://www.tasteatlas.com/drei-im-weggla,https://cdn.tasteatlas.com//images/dishes/b1e5719a602f4aedaa5f6d5432bde760.jpg?mw=660,167,Street Food,https://www.tasteatlas.com/Street-food,Drei im Weggla,,,,,Drei im Weggla is a staple street food in Nuremberg. The sandwich consists of a circular bun that's cut in half and stuffed with three ( in German) grilled Nürnberger Rostbratwurst sausages with a charred and crunchy skin. The sa...,READ MORE,https://www.tasteatlas.com/drei-im-weggla/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/nuremberg,https://cdn.tasteatlas.com/images/emblems/f7fcd49a4ebc42b8a79e2f6546d52452.png,Nuremberg,drei,,,n/a
https://www.tasteatlas.com/brathering,https://cdn.tasteatlas.com//images/dishes/ccc4db18fc2045f3abc9245c99e57dc3.jpg?mw=660,168,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Brathering,,,,,"Brathering is a traditional fish dish originating from Germany, consisting of marinated fried herring. Fresh herrings are rolled in flour or breaded, pan-fried, and marinated in a mixture of white wine vinegar, onions, sugar, salt, pepper, mustard...",READ MORE,https://www.tasteatlas.com/brathering/wheretoeat,https://www.tasteatlas.com/herrings,https://cdn.tasteatlas.com/images/ingredientgroups/80ae21710b104835bc0b61adebf572e0.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/white-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/5ec7d5e7a1c44fa9b25bcef37eeb02aa.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,,,,,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,n/a
https://www.tasteatlas.com/birnen-im-teig,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,169,Casserole,https://www.tasteatlas.com/casserole,Birnen im Teig,,,,,"Birnen im teig is a traditional German dish originating from Schleswig-Holstein. The dish is usually made with a combination of pears, butter, eggs, flour, baking powder, milk, lemon peel, Westphalian ham, and salt. The pears are peeled, cored, cu...",READ MORE,https://www.tasteatlas.com/birnen-im-teig/wheretoeat,https://www.tasteatlas.com/Pears,https://cdn.tasteatlas.com/images/ingredientgroups/b0040fc46a934ebd9857e5947aeebd5a.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/schleswig-holstein,https://cdn.tasteatlas.com/images/emblems/ff1ce87283864edd93bb2b8d5ce75389.png,Schleswig-Holstein,,,,n/a
https://www.tasteatlas.com/kloppschinken,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,170,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Kloppschinken,,,,,"Kloppschinken is a traditional German dish originating from Uckermark. The dish is usually made with a combination of ham (boiled or smoked), milk, nutmeg, eggs, breadcrumbs, and oil. The ham is marinated in a mixture of milk and nutmeg, dried, po...",READ MORE,https://www.tasteatlas.com/kloppschinken/wheretoeat,https://www.tasteatlas.com/boiled-hams,https://cdn.tasteatlas.com/images/ingredientgroups/fb34b118929b46ddae86e0f84ab6d1d9.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,https://www.tasteatlas.com/uckermark,,Strasburg (Uckermark),,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,n/a
https://www.tasteatlas.com/meenzer-spundekas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,171,Dip,https://www.tasteatlas.com/dips,Meenzer Spundekäs,,,,,"Originally from Mainz, meenzer spundekäs is a type of traditional cream cheese dip or spread. It typically consists of a mixture of cream cheese, quark, sour cream, finely chopped onions, and garlic, seasoned with sweet paprika, salt, and fre...",READ MORE,https://www.tasteatlas.com/meenzer-spundekas/wheretoeat,https://www.tasteatlas.com/cream-cheeses,https://cdn.tasteatlas.com/images/ingredientgroups/2c43b723665a4ffebeb3d58fab993d20.png?h=120&w=120,https://www.tasteatlas.com/quarks,https://cdn.tasteatlas.com/images/ingredientgroups/adddf40ecafb49cfbea0cb18d74ac987.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/mainz,https://cdn.tasteatlas.com/images/emblems/0c4456a21c3d47a4abd30e2e95278e6d.png,Mainz,,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,n/a
https://www.tasteatlas.com/rahmschwammerl,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,172,Side Dish,https://www.tasteatlas.com/Sides,Rahmschwammerl,,,,,"Rahmschwammerl is a traditional Bavarian dish made with a combination of mushrooms, bacon, onions, butter, flour, stock, heavy cream, sour cream, and garlic paste. It's best to use both fresh and dried mushrooms for this dish. The ingredients are ...",READ MORE,https://www.tasteatlas.com/rahmschwammerl/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,n/a
https://www.tasteatlas.com/schusterjunge,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,173,Bread,https://www.tasteatlas.com/Breads,Schusterjunge,,,,,"Schusterjunge (lit. cobbler's apprentice) is a traditional German bread roll originating from Berlin. The bread rolls are usually made with a combination of rye flour, wheat flour, yeast or baking powder, salt, caraway seeds, and beer. The flours ...",READ MORE,https://www.tasteatlas.com/schusterjunge/wheretoeat,https://www.tasteatlas.com/rye-flours,https://cdn.tasteatlas.com/images/ingredientgroups/817f5911af674d3da45eed32eb3fd491.png?h=120&w=120,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/beer,https://cdn.tasteatlas.com/images/ingredientgroups/c21ad8ee42e84549a509ee396c633f0c.png?h=120&w=120,https://www.tasteatlas.com/baking-powder,https://cdn.tasteatlas.com/images/ingredientgroups/f7e7555a30e44b63993b9aa893fd064c.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/berlin,https://cdn.tasteatlas.com/images/emblems/5c14c5ee7d154df180b76023d7468c41.png,Berlin,,https://www.tasteatlas.com/caraway,https://cdn.tasteatlas.com/images/ingredientgroups/09d9a789fcdb43c1839777b7e1b8d9d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/hoppelpoppel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,174,Breakfast,https://www.tasteatlas.com/Breakfast,Hoppelpoppel,,,,,"Hoppelpoppel is a traditional German dish originating from Berlin. The dish is usually made with a combination of boiled potatoes, butter or olive oil, onions, bell peppers, eggs, milk, parsley, and pork loin or salami. This popular way to use lef...",READ MORE,https://www.tasteatlas.com/hoppelpoppel/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Sausages-and-salamis,https://cdn.tasteatlas.com/images/ingredientgroups/34cb494888c84d3c84a72dd2664e31b1.png?h=120&w=120,https://www.tasteatlas.com/berlin,https://cdn.tasteatlas.com/images/emblems/5c14c5ee7d154df180b76023d7468c41.png,Berlin,,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,n/a
https://www.tasteatlas.com/kalbsleber-berliner-art,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,175,Offal Dish,https://www.tasteatlas.com/Offal,Berlin-Style Calves Liver (Kalbsleber Berliner Art),,,,,"Kalbsleber Berliner Art is a traditional German dish originating from Berlin. The dish is usually made with a combination of calves' liver, flour, apples, butter, onions, oil, salt, and pepper. The onions are sautéed in oil, while the apple...",READ MORE,https://www.tasteatlas.com/kalbsleber-berliner-art/wheretoeat,https://www.tasteatlas.com/livers,https://cdn.tasteatlas.com/images/ingredientgroups/c6d16f597df2450da7585c92b9bff509.png?h=120&w=120,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/berlin,https://cdn.tasteatlas.com/images/emblems/5c14c5ee7d154df180b76023d7468c41.png,Berlin,,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,n/a
https://www.tasteatlas.com/plockwurst,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,176,Sausage,https://www.tasteatlas.com/Sausages,Plockwurst,,,,,"Plockwurst is a traditional dry-cured sausage that’s shaped into a block. It originates from Germany, but it’s also popular in the neighboring Austria. The sausage is made with a combination of lean beef and bits of connective tissue, ...",READ MORE,https://www.tasteatlas.com/plockwurst/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/stippgrutze,https://cdn.tasteatlas.com//images/dishes/52054f9feaa844fea59a6e55e1eafc4f.jpg?mw=660,177,Sausage,https://www.tasteatlas.com/Sausages,Stippgrütze,,,,,"Stippgrütze is a Westphalian specialty made from barley groats cooked in sausage broth, and combined with fat, pork offal, and spices like pepper or thyme. The mix is then minced and shaped into a cylindrical form. The most common way to prep...",READ MORE,https://www.tasteatlas.com/stippgrutze/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/north-rhine-westphalia,https://cdn.tasteatlas.com/images/emblems/ddb95d096496458faacb3c3fccf810a6.png,North Rhine-Westphalia,,,,n/a
https://www.tasteatlas.com/hamburger-aalsuppe,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,178,Fish Soup,https://www.tasteatlas.com/fish-soups,Hamburger Aalsuppe,,,,,"Hamburger Aalsuppe is a traditional eel soup originating from Hamburg. In the past, several hundred years ago, it contained no eel and was in fact called  in northern German dialect, which means , referring to th...",READ MORE,https://www.tasteatlas.com/hamburger-aalsuppe/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/hamburg,https://cdn.tasteatlas.com/images/emblems/47ce36ce175f4210a0a3aeb3cc88f210.png,Hamburg,aol suppe,,,n/a
https://www.tasteatlas.com/bratwurst-in-biersosse,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,179,Sausage,https://www.tasteatlas.com/Sausages,Bratwurst in Beer Sauce (Bratwurst in Biersoße),,,,,"Bratwurst in Biersoße or Stolzer Heinrich (lit. Proud Henry) is a traditional dish originating from East Germany. The dish is usually made with a combination of bratwurst, dark beer, oil, sugar, salt, pepper, and spiced cookies that are used...",READ MORE,https://www.tasteatlas.com/bratwurst-in-biersosse/wheretoeat,https://www.tasteatlas.com/bratwurst,https://cdn.tasteatlas.com/images/dishes/34833193e976487883cd5d0db499f6d5.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/eastern-germany,,Eastern Germany,,,,n/a
https://www.tasteatlas.com/rumfordsche-suppe,https://cdn.tasteatlas.com//images/dishes/8badb7ee2dfc4cc39952d420e5911fd0.jpg?mw=660,180,Soup,https://www.tasteatlas.com/Soups,Rumford's Soup (Rumfordsche Suppe),,,,,"Rumfordsche suppe or Rumford’s soup is a traditional German soup originating from Munich and Bavaria. The soup was invented by Sir Benjamin Thompson (Count Rumford) around 1800, and it was intended for the poor and the prisoners. It usually ...",READ MORE,https://www.tasteatlas.com/rumfordsche-suppe/wheretoeat,https://www.tasteatlas.com/Barleys,https://cdn.tasteatlas.com/images/ingredientgroups/f661a4b8a0744d6c9c562e017585be0f.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/beer,https://cdn.tasteatlas.com/images/ingredientgroups/c21ad8ee42e84549a509ee396c633f0c.png?h=120&w=120,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
