search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,search-results__item-description,search-results__item-description 2,read-more,search-results__item-description 3,score-text--na
https://www.tasteatlas.com/saucisson-de-lardeche,https://cdn.tasteatlas.com//Images/Ingredients/76ce2f3337604b44983af86ecbbbf30b.jpg?mw=660,146,Sausage/Salami,https://www.tasteatlas.com/Sausages-and-salamis,Saucisson de l'Ardèche,https://www.tasteatlas.com/ardeche,https://cdn.tasteatlas.com/images/emblems/e0d21cc321ba4f0ea5f6ae55d9f6c62f.png,Ardèche,"is a sausage made from pork meat and fat, produced in the Ardéche region in south-east France. According to the traditional recipe, a mixture of matured and fresh meat are minced, heat-treated, dried, ...",Saucisson de l'Ardéche,READ MORE,,n/a
https://www.tasteatlas.com/ami-du-chambertin,https://cdn.tasteatlas.com//images/ingredients/8095a3e98e324514b24799c5b17de5b2.jpg?mw=660,147,Cheese,https://www.tasteatlas.com/Cheese,Ami du Chambertin,https://www.tasteatlas.com/gevrey-chambertin,,Gevrey-Chambertin,"is a French cheese produced in Gevrey-Chambertin in Burgundy. It's made from raw cow's milk and has a smooth, soft, and creamy texture underneath its rind, which is washed in Marc de Bourgogne brandy. The flavors are but...",Ami du Chambertin,READ MORE,,n/a
https://www.tasteatlas.com/perail-de-brebis,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,148,Cheese,https://www.tasteatlas.com/Cheese,Pérail de Brebis,,https://cdn.tasteatlas.com/images/emblems/52c19fd519cf4f45a76d74009f9dd0ae.png,Aveyron,"is a French cheese hailing from Aveyron in the Midi-Pyrénées region. The cheese is made from pasteurized sheep's milk and it ripens in wooden molds to hold it in place, as it can become runny at room ...",Pérail de Brebis,READ MORE,,n/a
https://www.tasteatlas.com/le-brebiou,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,149,Cheese,https://www.tasteatlas.com/Cheese,Le Brebiou,https://www.tasteatlas.com/pyrenees-atlantiques,https://cdn.tasteatlas.com/images/emblems/efe1c96ac8cf4164a7b06f87326a0644.png,Pyrénées-Atlantiques,"is a French cheese hailing from Pyrénées-Atlantiques, where it's been produced since 1994 by Fromagerie des Chaumes, which is owned by Bongrain. The cheese is made from pasteurized sheep's milk and it's aged for 2...",Le Brebiou,READ MORE,,n/a
https://www.tasteatlas.com/burgundy-truffle-france,https://cdn.tasteatlas.com//images/ingredients/e4a5cbf7476242e0bea3c7fe725670ac.jpg?mw=660,150,Truffle,https://www.tasteatlas.com/truffles,Burgundy Truffle,,,,or  is the autumn variety of Tuber aestivum (black summer truffle). These truffles are available in the fall (September to late December) and look like small rocks with a rough surface. The exterio...,Burgundy truffle,READ MORE,Tuber uncinatum,n/a
https://www.tasteatlas.com/niniches,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,151,Confectionery,https://www.tasteatlas.com/Confectionery,Niniches,https://www.tasteatlas.com/quiberon,,Quiberon,"are traditional and trademarked French confectionery items originating from Quiberon in Brittany. These hard candies in the shape of a long lollipop in a colored wrapping are made from a combination of sugar, glucose, flavorings,...",Niniches,READ MORE,,n/a
https://www.tasteatlas.com/oignon-doux-des-cevennes-1,https://cdn.tasteatlas.com//Images/Ingredients/46a8db53f2d74e3e842172008322a770.jpg?mw=660,152,Onion,https://www.tasteatlas.com/Onions,Oignon Doux des Cévennes,https://www.tasteatlas.com/gard,https://cdn.tasteatlas.com/images/emblems/b902c3aa353c4690955db8d4f9bb8d4f.png,Gard,"is a unique sweet onion grown in the Gard region in France, with its rugged terrain, light soils not susceptible to parasites, and a Mediterranean climate with dry summers and heavy rainfall. The onions are...",Oignon doux des Cévennes,READ MORE,,n/a
https://www.tasteatlas.com/roudoudous,https://cdn.tasteatlas.com//images/ingredients/c665c928c6f04d0896cc5df75c786d04.jpg?mw=660,153,Confectionery,https://www.tasteatlas.com/Confectionery,Roudoudous,,,,"Roudoudous are traditional candies originating from France. These sweets were especially popular from the 1950s to the 1970s, when local confectioners drizzled fresh caramel or fruit-flavored syrup into a seashell and left the concoction to harden...",,READ MORE,,n/a
https://www.tasteatlas.com/niolo,https://cdn.tasteatlas.com//images/ingredients/0d3f8c583d7642a7ba8f7cb8c82b6645.jpg?mw=660,154,Cheese,https://www.tasteatlas.com/Cheese,Niolo,https://www.tasteatlas.com/casamaccioli,,Casamaccioli,"is a French cheese that originates from Casamaccioli, Corsica. It is made from raw sheep’s milk and has a soft and creamy texture. The washed rind has a strong aroma, while the flavors on the inside can be best described as nu...",Niolo,READ MORE,,n/a
https://www.tasteatlas.com/palet-de-bourgogne,https://cdn.tasteatlas.com//images/ingredients/9f0ebde35b3147c1adf6682734acb76c.jpg?mw=660,155,Cheese,https://www.tasteatlas.com/Cheese,Palet de Bourgogne,https://www.tasteatlas.com/gevrey-chambertin,,Gevrey-Chambertin,"is a French cheese hailing from Gevrey-Chambertin. The cheese is made from cow's milk and it ages for 4 weeks. It's based on Epoisses, and it's washed every two days with Marc de Bourgogne and brine. As a result, the ri...",Palet de Bourgogne,READ MORE,,n/a
https://www.tasteatlas.com/doux-de-montagne,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,156,Cheese,https://www.tasteatlas.com/Cheese,Doux de montagne,https://www.tasteatlas.com/auvergne,https://cdn.tasteatlas.com/Images/Emblems/53eab3cb408f4409b28c761d68ff80fa.png,Auvergne,"is a traditional French cheese hailing from Auvergne. This semi-soft cheese is made from cow's milk and it's shaped like a cottage loaf of bread that's coated with mahogany wax. The texture is light, airy, and creamy, dot...",Doux de montagne,READ MORE,,n/a
https://www.tasteatlas.com/dauphin-cheese,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,157,Cheese,https://www.tasteatlas.com/Cheese,Dauphin,https://www.tasteatlas.com/nord-pas-de-calais,https://cdn.tasteatlas.com/images/emblems/090baf80c19e437e80a6989895378b8f.png,Nord-Pas-de-Calais,"is a French cheese originating from Nord-Pas de Calais. The cheese is made with pasteurized cow's milk and it's left to age for 3 to 4 months. Underneath its washed rind, Dauphin hides a firm-textured body with a yeasty aroma. Due...",Dauphin,READ MORE,,n/a
https://www.tasteatlas.com/florette,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,158,Cheese,https://www.tasteatlas.com/Cheese,Florette,https://www.tasteatlas.com/rhone-alpes,https://cdn.tasteatlas.com/images/emblems/65e13529adfc46ac875b445534273602.png,Rhône-Alpes,"is a French cheese produced by the Guilloteau creamery in the region of Rhone-Alps. The cheese is made with goat's milk and has a characteristical bloomy rind. Although Florette is produced in a few sizes, they are all hexagonal-...",Florette,READ MORE,,n/a
https://www.tasteatlas.com/la-roche,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,159,Cheese,https://www.tasteatlas.com/Cheese,La Roche,https://www.tasteatlas.com/rhone-alpes,https://cdn.tasteatlas.com/images/emblems/65e13529adfc46ac875b445534273602.png,Rhône-Alpes,"is a French cheese hailing from Rhone-Alpes where it's produced by Fromagerie Guilloteau. The cheese is made from pasteurized cow's milk. This blue cheese is left to mature for about 3 weeks. The texture is creamy, soft, and yiel...",La Roche,READ MORE,,n/a
https://www.tasteatlas.com/abbaye-de-belval,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,160,Cheese,https://www.tasteatlas.com/Cheese,Abbaye de Belval,https://www.tasteatlas.com/belval,,Belval,is a traditional French cheese that's also known as  or . The cheese is produced in the region of Picardy by Trappist sisters and it's made from raw cow's milk. Belval matures...,Abbaye de Belval,READ MORE,Belval,n/a
https://www.tasteatlas.com/mothais-sur-feuille,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,161,Cheese,https://www.tasteatlas.com/Cheese,Mothais-sur-Feuille,https://www.tasteatlas.com/poitou-charentes,https://cdn.tasteatlas.com/Images/Emblems/7f1db268da694677bab36301d5e5d02c.png,Poitou-Charentes,,,READ MORE,,n/a
https://www.tasteatlas.com/plaisir-au-chablis,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,162,Cheese,https://www.tasteatlas.com/Cheese,Plaisir au Chablis,https://www.tasteatlas.com/brochon,,Brochon,is a French cheese hailing from Brochon. This semi-soft cheese is made from cow's milk and ages for 6 weeks. It's named the pleasure of Chablis after the crisp white Chablis wine used in its production. The rind is wash...,Plaisir au Chablis,READ MORE,,n/a
https://www.tasteatlas.com/pelardon,https://cdn.tasteatlas.com//Images/Ingredients/5d8ae155df43419d885a62d93b93e1ed.jpg?mw=660,163,Cheese,https://www.tasteatlas.com/Cheese,Pélardon,https://www.tasteatlas.com/aude,https://cdn.tasteatlas.com/images/emblems/18b2ce46075240779e676f0a01c0b463.png,Aude,"is a small, soft cheese with a thin, wrinkled, moldy rind made from unpasteurized goat's milk in the regions of Aude, Gard, Hérault and Lozére in France. It has an ivory-white body and its texture is even and...",Pélardon,READ MORE,,n/a
https://www.tasteatlas.com/fougerus,https://cdn.tasteatlas.com//images/ingredients/de5c2318ee0a4d01b0ca03b87919329b.jpg?mw=660,164,Cheese,https://www.tasteatlas.com/Cheese,Fougerus,https://www.tasteatlas.com/seine-et-marne,https://cdn.tasteatlas.com/images/emblems/1ecc637d390143e582e5be3f4bf3e933.png,Seine-et-Marne,"is a French cheese produced in the region of Seine-et-Marne. It is made with raw cow's milk from 20 farms in the region. The cheese has a bloomy rind which hides a soft and creamy texture undernath. After four weeks, when fully r...",Fougerus,READ MORE,,n/a
https://www.tasteatlas.com/feuille-de-dreux,https://cdn.tasteatlas.com//images/ingredients/d91d33f703984e0ba24e0640424d9987.jpg?mw=660,165,Cheese,https://www.tasteatlas.com/Cheese,Feuille de Dreux,https://www.tasteatlas.com/eure-et-loir,https://cdn.tasteatlas.com/images/emblems/d95edd47deaf49de8c746a765356f427.png,Eure-et-Loir,"is a French cheese produced in the region of Eure-et-Loir. It is made with cow's milk and has a bloomy rind. The texture is creamy, soft, and supple, while the flavors are rich, fruity, mushroomy, and woody. The cheese is...",Feuille de Dreux,READ MORE,,n/a
https://www.tasteatlas.com/bouton-doc,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,166,Cheese,https://www.tasteatlas.com/Cheese,Bouton d'Oc,https://www.tasteatlas.com/midi-pyrenees,https://cdn.tasteatlas.com/images/emblems/20ffc1fdd174420fa31b955638ee41d8.png,Midi-Pyrénées,is a French cheese produced in the region of Midi-Pyrénées. The cheese is made with goat's milk and has a typical shape of a small pear with a straw or a vine branch pierced through its center. The curds are drai...,Bouton d'oc,READ MORE,,n/a
https://www.tasteatlas.com/fondant-de-brebis,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,167,Cheese,https://www.tasteatlas.com/Cheese,Fondant de Brebis,https://www.tasteatlas.com/midi-pyrenees,https://cdn.tasteatlas.com/images/emblems/20ffc1fdd174420fa31b955638ee41d8.png,Midi-Pyrénées,"is a French cheese produced in the Pyrénées. Not long ago, it was invented by the owner of a Parisian restaurant. The cheese is made with raw sheep's milk, and it is agrobiologic, meaning that no additives ...",Fondant de Brebis,READ MORE,,n/a
https://www.tasteatlas.com/margotin,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,168,Cheese,https://www.tasteatlas.com/Cheese,Margotin,https://www.tasteatlas.com/dordogne,https://cdn.tasteatlas.com/images/emblems/ed274816340542ca8b98ab011d794773.png,Dordogne,"is a traditional French cheese hailing from Perigord. The cheese is made from a combination of raw goat's and cow's milk. The texture is soft, yet firm underneath its natural rind, while the color is pale yellow. Margotin comes i...",Margotin,READ MORE,,n/a
https://www.tasteatlas.com/brebis-du-lavort,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,169,Cheese,https://www.tasteatlas.com/Cheese,Brebis du Lavort,https://www.tasteatlas.com/auvergne,https://cdn.tasteatlas.com/Images/Emblems/53eab3cb408f4409b28c761d68ff80fa.png,Auvergne,is a French cheese produced in Auvergne. The cheese is made from raw sheep's milk coming from the Lacaune breed. It's shaped into a tall cylinder with a rounded top and a large depression in the center. The rind is crusty and thick...,Lavort,READ MORE,,n/a
https://www.tasteatlas.com/explorateur,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,170,Cheese,https://www.tasteatlas.com/Cheese,Explorateur,https://www.tasteatlas.com/ile-de-france,https://cdn.tasteatlas.com/Images/Emblems/61a8f868dc194dbe84bc2022c91c716b.png,Île-de-France,"is a soft French cheese made from cow’s milk in the region of Île-de-France. It is characterized by its bloomy white rind, smooth texture, and a mild, buttery flavor with hints of truffles and mushrooms. Explorateu...",Explorateur,READ MORE,,n/a
https://www.tasteatlas.com/belletoile,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,171,Cheese,https://www.tasteatlas.com/Cheese,Belletoile,https://www.tasteatlas.com/lorraine,https://cdn.tasteatlas.com/images/emblems/6e55fbf729824f39b17f42ec95741cbb.png,Lorraine,"is a French triple cream brie-style cheese hailing from the Lorraine region. The cheese is made from pasteurized cow's milk and extra cream. It's aged for less than a month. Underneath its bloomy rind, the texture is soft, crea...",Belletoile,READ MORE,,n/a
https://www.tasteatlas.com/bougon,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,172,Cheese,https://www.tasteatlas.com/Cheese,Bougon,https://www.tasteatlas.com/poitou-charentes,https://cdn.tasteatlas.com/Images/Emblems/7f1db268da694677bab36301d5e5d02c.png,Poitou-Charentes,"is a French cheese produced in the Poitou-Charentes region. The cheese is made with goat's milk and has a bloomy rind. Its texture is firm and creamy, the aroma is fresh, while the flavor is acidic, piquant, and herbal. Raw milk is...",Bougon,READ MORE,,n/a
https://www.tasteatlas.com/sancerrecheese,https://cdn.tasteatlas.com//images/ingredients/ffe5f39228da4c648d2d2e23816fce92.jpg?mw=660,173,Cheese,https://www.tasteatlas.com/Cheese,Sancerre Cheese,https://www.tasteatlas.com/sancerre,,Sancerre,"is a hard French cheese made from goat's milk. The cheese can be consumed fresh (minimum of 1 week) or fully matured (3 weeks). It has a natural rind and it's made in the shape of a small log, similar in size to a wine cork. When...",Sancerre,READ MORE,,n/a
https://www.tasteatlas.com/brezain,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,174,Cheese,https://www.tasteatlas.com/Cheese,Brezain,https://www.tasteatlas.com/haute-savoie,https://cdn.tasteatlas.com/images/emblems/58d44be42f334c078a79063d32625657.png,Haute-Savoie,"is a semi-hard raclette-style French cheese made from pasteurized cow's milk. The cheese is produced in the region of Haute-Savoie, where it must mature for at least 5 months. Its name is derived from the word , whi...",Brezain,READ MORE,braise,n/a
https://www.tasteatlas.com/petit-berrichon,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,175,Cheese,https://www.tasteatlas.com/Cheese,Petit Berrichon,https://www.tasteatlas.com/cher,https://cdn.tasteatlas.com/images/emblems/584c669004714e9395c21cfc45e20eed.png,Cher,"is an artisan cheese hailing from Berry, France. The cheese is made from pasteurized goat's milk and looks similar to Crottin de Chavignol. Underneath its leaf-wrapped rind, the texture is soft. The cheese is left to age f...",Petit Berrichon,READ MORE,,n/a
https://www.tasteatlas.com/barberey,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,176,Cheese,https://www.tasteatlas.com/Cheese,Barberey,https://www.tasteatlas.com/troyes,https://cdn.tasteatlas.com/images/emblems/8d7b043a95e245c7b355fe94532a9c2e.png,Troyes,"is a traditional French cheese hailing from the village of Barberey near Troyes. The cheese is made from cow's milk and it's first aged in wooden molds with perforated bottoms, then for a short while in earthenware molds, which a...",Barberey,READ MORE,,n/a
