search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,search-results__item-description 2,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/croquetas-de-bacalao,https://cdn.tasteatlas.com//images/dishes/b03edb68847e4e0585b5093ff01e6de3.jpg?mw=660,66,Snack,https://www.tasteatlas.com/Snacks,Croquetas de bacalao,3.9,Best in   (Madrid),Casa Labra,https://www.tasteatlas.com/CasaLabra,"Croquetas de bacalao are Spanish fritters made with cod. Although Spanish croquetas are mainly made with a béchamel base, this popular salt cod variety occasionally replaces béchamel with mashed potatoes. Both options are well-season...",READ MORE,https://www.tasteatlas.com/croquetas-de-bacalao/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,,https://www.tasteatlas.com/bechamel-sauce,https://cdn.tasteatlas.com/images/dishes/a1165229c9624d4abc0f924232188573.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/sofrito,https://cdn.tasteatlas.com//images/dishes/11637e3d64bb4875a53bfa310b4f7465.jpg?mw=660,67,Sauce,https://www.tasteatlas.com/Sauces,Sofrito,,,,,"Sofrito is an aromatic combination of herbs and spices that is used to season numerous dishes, but it is most commonly used as the base on which the rest of the dish can be prepared. Although it is nowadays mostly associated with Latin American an...",READ MORE,https://www.tasteatlas.com/sofrito/wheretoeat,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/bocadillo-de-carne,https://cdn.tasteatlas.com//images/dishes/b0c008e01ca446c280e7313b78698741.jpg?mw=660,68,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de carne,,,,,"Bocadillo de carne refers to a variety of Spanish meat-based sandwiches that consist of Spanish bread and meat. Numerous types of bread can be used for the sandwich, including Spanish-style baguette (), hamburger buns, hot dog...",READ MORE,https://www.tasteatlas.com/bocadillo-de-carne/wheretoeat,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Goat,https://cdn.tasteatlas.com/images/ingredientgroups/284c1ffb7c3842819b1484d3dd665106.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,barra de pan,https://www.tasteatlas.com/chistorra,https://cdn.tasteatlas.com/images/dishes/4c3c5c19221c4012b9353801a3aae6fa.png?h=120&w=120,https://www.tasteatlas.com/chorizo,https://cdn.tasteatlas.com/images/dishes/ddcb3e5f086b45568444ae268a16697c.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/mojo,https://cdn.tasteatlas.com//images/dishes/e7d2229ab282486eaa624e7881f0f3d0.jpg?mw=660,69,Sauce,https://www.tasteatlas.com/Sauces,Mojo,4.3,,,,"This pungent, acidic sauce is a specialty of the Canary Islands. It can be used as a sauce, baste, marinade, or dip. Traditionally, mojo sauce is made with a base of vinegar, hot peppers, sea salt, cumin, garlic, and olive oil. The sauce can be ei...",READ MORE,https://www.tasteatlas.com/mojo/wheretoeat,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/canary-islands,https://cdn.tasteatlas.com/images/emblems/2300571fd9ee4593a7b9b6c671f1148e.png,Canary Islands,
https://www.tasteatlas.com/longaniza,https://cdn.tasteatlas.com//images/dishes/b26d10326c264b44944d36e730584559.jpg?mw=660,70,Sausage,https://www.tasteatlas.com/Sausages,Longaniza,4.4,,,,"Longaniza is a flavorful Spanish sausage made from pork, traditionally flavored with cinnamon, aniseed, garlic, nutmeg, paprika, and vinegar. It is characterized by its long, thin shape, and is often consumed sliced and paired with bread, although...",READ MORE,https://www.tasteatlas.com/longaniza/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/neula,https://cdn.tasteatlas.com//Images/Dishes/173327973f4d421693fab0921627ee63.jpg?mw=660,71,Cookie,https://www.tasteatlas.com/Cookies,Neula,4.0,,,,"Neula is a Catalan biscuit consisting of flour, sugar, beaten egg whites, butter, and lemon juice. The biscuits are very light and thin, and they are typically rolled into hollow tubes. Neulas are traditionally consumed during the Christmas season...",READ MORE,https://www.tasteatlas.com/neula/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,
https://www.tasteatlas.com/cordero-asado,https://cdn.tasteatlas.com//images/dishes/6321be9af7424d69aa94c0d34df6da8d.jpg?mw=660,72,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Cordero asado,4.7,,,,"Cordero asado is a popular Castillan dish made by roasting a whole lamb over an open fire. The lamb is usually marinated with lemon, garlic, and various fresh herbs such as rosemary and thyme. Once it is properly cooked, cordero asado is typically...",READ MORE,https://www.tasteatlas.com/cordero-asado/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/rosemary,https://cdn.tasteatlas.com/images/ingredientgroups/33093313b121454bb59b20c095fdb2e7.png?h=120&w=120,,https://www.tasteatlas.com/thyme,https://cdn.tasteatlas.com/images/ingredientgroups/45790b24a3b24deb93df46bad31f8b4c.png?h=120&w=120,,,https://www.tasteatlas.com/castile-and-leon,https://cdn.tasteatlas.com/images/emblems/5b1d480aea6c41deb27a0d75cf4333d6.png,Castile and León,
https://www.tasteatlas.com/napolitana-de-chocolate-spain,https://cdn.tasteatlas.com//images/dishes/259a7f803c4c4cdd9ba0a67203b5c00f.jpg?mw=660,73,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Napolitana de chocolate,4.3,,,,"Pain au chocolat is a French viennoiserie roll made with a combination of rectangular, yeast-leavened dough and a few chocolate sticks or chocolate ganache. The filled dough is rolled, baked, then served, ideally while still hot or warm. This flak...",READ MORE,https://www.tasteatlas.com/napolitana-de-chocolate-spain/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/gachas,https://cdn.tasteatlas.com//Images/Dishes/b0cd4637e6b24de2be4473ad5fcfa381.jpg?mw=660,74,Porridge,https://www.tasteatlas.com/Porridge,Gachas,,Best in   (Toledo),El Carmen de Montesión,https://www.tasteatlas.com/ElCarmenDeMontesion,"Gachas is an ancient, traditional Spanish dish consisting of a few basic ingredients: flour, water, salt, olive oil, and garlic. In the past, it was a staple dish among shepherds and farmers, but today it is popular throughout the country. Its tex...",READ MORE,https://www.tasteatlas.com/gachas/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/croquetas-de-pollo,https://cdn.tasteatlas.com//images/dishes/804562e8b7f146dbb23d6ca6a88c31dd.jpg?mw=660,75,Snack,https://www.tasteatlas.com/Snacks,Croquetas de pollo,3.9,Best in   (Madrid),Solo de Croquetas,https://www.tasteatlas.com/solo-de-croquetas,"Like other varieties of Spanish croquetas, this chicken-based version also starts with a buttery béchamel base, which is later mixed with shredded chicken and shaped into small cylindrical or round patties. Before they are fried, the fritte...",READ MORE,https://www.tasteatlas.com/croquetas-de-pollo/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,,https://www.tasteatlas.com/bechamel-sauce,https://cdn.tasteatlas.com/images/dishes/a1165229c9624d4abc0f924232188573.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/bunuelos-de-bacalao,https://cdn.tasteatlas.com//images/dishes/49c824bd7868407493a741bef714e2cc.jpg?mw=660,76,Snack,https://www.tasteatlas.com/Snacks,Buñuelos de bacalao,4.4,Best in   (Madrid),La Maruca,https://www.tasteatlas.com/LaMaruca,"Buñuelos de bacalao is a savory version of the ubiquitous Spanish  fritters that uses dried salt cod. These soft and crispy snacks are typically prepared with a combination of desalted and flaked salt cod, flour, egg...",READ MORE,https://www.tasteatlas.com/bunuelos-de-bacalao/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,buñuelos,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,
https://www.tasteatlas.com/albondigas,https://cdn.tasteatlas.com//Images/Dishes/4352e3e8162d4fd2bbc4a19c24feb1cc.jpg?mw=660,77,Appetizer,https://www.tasteatlas.com/Appetizers,Albóndigas en salsa,4.3,Best in   (Granada),La Sitarilla,https://www.tasteatlas.com/la-sitarilla,"Albóndigas en salsa is a traditional Spanish dish that's typically eaten as a tapa. This appetizer consists of meatballs in rich tomato sauce. The small meatballs are often made with a combination of beef, pork, veal (or a combination of th...",READ MORE,https://www.tasteatlas.com/albondigas/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,https://www.tasteatlas.com/Red-wine,https://cdn.tasteatlas.com/images/ingredientgroups/b0e181d5d7e04d8181ad334840bec250.png?h=120&w=120,https://www.tasteatlas.com/stocks,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,,,,
https://www.tasteatlas.com/bocadillo-de-queso,https://cdn.tasteatlas.com//images/dishes/115585fc576540be9f1ef08e69416132.jpg?mw=660,78,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de queso,4.0,Best in   (Madrid),Museo del Jamón Calle Mayor,https://www.tasteatlas.com/museo-del-jamon-calle-mayor,"Bocadillo de queso is a Spanish sandwich that consists of Spanish bread and slices of cheese. Due to the simplicity of the sandwich, both the bread and the cheese used for the preparation of this  variety must be of excellent qua...",READ MORE,https://www.tasteatlas.com/bocadillo-de-queso/wheretoeat,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/cabrales-cheese,https://cdn.tasteatlas.com/images/dishes/7ff04bf7fda04474991a48924fff940b.png?h=120&w=120,https://www.tasteatlas.com/edam-holland,https://cdn.tasteatlas.com/images/dishes/a670245fa02e4bc08b9dea9a5acc1a13.png?h=120&w=120,https://www.tasteatlas.com/queso-manchego,https://cdn.tasteatlas.com/images/dishes/ab0cf95814734173a32281ffe22b4104.png?h=120&w=120,bocadillo,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,,,
https://www.tasteatlas.com/bocadillo-de-atun,https://cdn.tasteatlas.com//images/dishes/c7bcb90bbcb84d4591acc583cdbffdff.jpg?mw=660,79,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de atún,3.7,Best in   (Valencia),Central Bar,https://www.tasteatlas.com/central-bar,Bocadillo or bocata de atún is a classic variety of the Spanish  sandwich. It typically consists of nothing more than a Spanish-style baguette () which is sliced down the middle and filled with a gener...,READ MORE,https://www.tasteatlas.com/bocadillo-de-atun/wheretoeat,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/preserved-tunas,https://cdn.tasteatlas.com/images/ingredientgroups/8385427fc4c7418ca70f2fdfc973b30d.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,bocadillo,https://www.tasteatlas.com/Olives,https://cdn.tasteatlas.com/images/ingredientgroups/e4396d9c76d04a64b889bcd2afdb0850.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,,,
https://www.tasteatlas.com/bocadillo-de-lomo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,80,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de lomo,4.2,Best in   (Valencia),Central Bar,https://www.tasteatlas.com/central-bar,"Bocadillo or bocata de lomo is a Spanish sandwich that consists of bread filled with pork tenderloin. A Spanish-style baguette (), , or  is typically sliced in half lengthwise, and it is then o...",READ MORE,https://www.tasteatlas.com/bocadillo-de-lomo/wheretoeat,https://www.tasteatlas.com/ciabatta,https://cdn.tasteatlas.com/images/dishes/7e745d7b2cea4d08ad8ec9f5a2559268.png?h=120&w=120,https://www.tasteatlas.com/mollete-spain,https://cdn.tasteatlas.com/images/dishes/2ba56a604f4a4ca0a5873aeda00b0f2d.png?h=120&w=120,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,barra de pan,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,,,
https://www.tasteatlas.com/morcilla-de-burgos,https://cdn.tasteatlas.com//images/dishes/a15f4fc6958c4663aee942d958ae2fa6.jpg?mw=660,81,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Morcilla de Burgos,4.4,Best in   (Burgos),Casa Ojeda,https://www.tasteatlas.com/CasaOjeda,"are blood sausages that are traditionally made in the province of Burgos. This is one of the many varieties of blood sausage, or black pudding, present all around the world. The recipe for this delicacy is fairly simple...",READ MORE,https://www.tasteatlas.com/morcilla-de-burgos/wheretoeat,,,,,,,,,Morcilla de Burgos,,,,,https://www.tasteatlas.com/province-of-burgos,https://cdn.tasteatlas.com/images/emblems/fbe64e6fb0cf44ac9eac9c3fe00e1107.png,Province of Burgos,
https://www.tasteatlas.com/puchero,https://cdn.tasteatlas.com//Images/Dishes/1bd1a0a213d1420e88aa7c7ac701ac58.jpg?mw=660,82,Stew,https://www.tasteatlas.com/Stews,Puchero,,Best in   (Cuesta de la Villa),Casa Pedro,https://www.tasteatlas.com/casa-pedro-santa-cruz-de-tenerife,"Puchero is a hearty Spanish stew belonging to the cuisine of the poor, featuring different types of meat, rice, noodles, and vegetables such as chickpeas, cabbage, carrots, and potatoes. The name of the dish, , means",,https://www.tasteatlas.com/puchero/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,puchero,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/jamon-serrano,https://cdn.tasteatlas.com/images/dishes/9a0b7c0a139346aa98fac6095b0e9dc7.png?h=120&w=120,https://www.tasteatlas.com/andalusia,https://cdn.tasteatlas.com/images/emblems/9904fd9d304b4e05a3a9f260dd4abb55.png,Andalusia,n/a
