search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/riba-u-soli,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,108,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Riba u soli,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,,,,,"Riba u soli is a traditional Croatian dish originating from Dalmatia. It consists of fish that's baked in salt crust. The fish used for the dish is usually sea bass. The insides are brushed with olive oil, while a combination of coarse and fine-gr...",https://www.tasteatlas.com/riba-u-soli/wheretoeat,https://www.tasteatlas.com/sea-basses,https://cdn.tasteatlas.com/images/ingredientgroups/ca39b54f17d2404c96cb10300928255d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,,,,,,,n/a
https://www.tasteatlas.com/jabuke-u-slafroku,https://cdn.tasteatlas.com//images/dishes/ce0614406eb746fab68e7878b641496c.jpg?mw=660,109,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Jabuke u šlafroku,https://www.tasteatlas.com/northern-croatia,,Northern Croatia,3.9,,,,"Jabuke u šlafroku is a traditional, old dish that is a typical representative of Croatian comfort food. It is prepared by dipping thinly sliced apples in a batter consisting of flour, eggs, milk, and vanilla sugar. The concoction is then fr...",https://www.tasteatlas.com/jabuke-u-slafroku/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/amareta,https://cdn.tasteatlas.com//images/dishes/ceb796f02c25406e8aa4ef20ea1fc431.jpg?mw=660,110,Dessert,https://www.tasteatlas.com/Desserts,Amareta,https://www.tasteatlas.com/korcula,,Korčula,,,,,"This traditional Croatian dessert hails from the Dalmatian island of Korčula. It is prepared with a combination of whipped egg whites, sugar, and ground almonds. The dessert is usually enrichened with grated lemon or orange zest and bitter almond ...",https://www.tasteatlas.com/amareta/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/prisiljeno-zelje,https://cdn.tasteatlas.com//images/dishes/6b793e1b0db24debb94a668ca1eda5bb.jpg?mw=660,111,Plant-based/Vegan Dish,https://www.tasteatlas.com/plant-based-vegan,Prisiljeno zelje,https://www.tasteatlas.com/krapina-zagorje-county,https://cdn.tasteatlas.com/images/emblems/9f1f437fff374baf96203c4a88ae789b.png,Krapina-Zagorje County,3.8,,,,"This Croatian comfort food dish consists of chopped cabbage combined with onions, garlic, sugar, tomato purée, and selected flavorings such as parsley, chives, salt, pepper, and cumin. The dish is sometimes additionally thickened with corns...",https://www.tasteatlas.com/prisiljeno-zelje/wheretoeat,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,,
https://www.tasteatlas.com/samoborski-kotlet,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,112,Pork Dish,https://www.tasteatlas.com/pork-dishes,Samoborski kotlet,https://www.tasteatlas.com/samobor,,Samobor,,,,,"Samoborski kotlet is a traditional Croatian meat dish originating from the city of Samobor. The dish is made with pork loin, oil, potatoes, garlic, parsley, salt, and pepper. The meat is cut into slices that are tenderized with a mallet, seasoned ...",https://www.tasteatlas.com/samoborski-kotlet/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/curke,https://cdn.tasteatlas.com//images/dishes/bcc71de25d2140c6ac396115029b5ecd.jpg?mw=660,113,Sausage,https://www.tasteatlas.com/Sausages,Čurke,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,,,,,"Čurke are traditional sausages originating from the Croatian region of Međimurje. It is believed that every village and every family has its own recipes for this specialty. There are two types of čurke –  and , an...",https://www.tasteatlas.com/curke/wheretoeat,,,,,,,,,,,,,black,n/a
https://www.tasteatlas.com/dolce-garbo,https://cdn.tasteatlas.com//images/dishes/5c484834b20f4b798f2ceba6ffbb1f6a.jpg?mw=660,114,Offal Dish,https://www.tasteatlas.com/Offal,Dolce garbo,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,,,,,"This Dalmatian specialty consists of succulent slices of lamb innards (usually liver, heart, and lungs) that are drenched in a dark and thick, sour-sweet sauce. Although there are numerous variations of the dish, traditionally, the lamb innards ar...",https://www.tasteatlas.com/dolce-garbo/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/juha-od-oslica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,115,Fish Soup,https://www.tasteatlas.com/fish-soups,Juha od oslića,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,,,,,"Juha od oslića is a traditional Croatian fish soup originating from Dalmatia. Although there are many recipes, it's usually made with a combination of hake, garlic, tomatoes, lemon juice, rice, olive oil, bay leaves, parsley, salt, and pepper. The...",https://www.tasteatlas.com/juha-od-oslica/wheretoeat,https://www.tasteatlas.com/hakes,https://cdn.tasteatlas.com/images/ingredientgroups/c2dc25415d20453aac3ee1eb93fb3c6e.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,n/a
https://www.tasteatlas.com/kotonjata,https://cdn.tasteatlas.com//images/dishes/5bf66cd9946d4f95927ad308b2a372bf.jpg?mw=660,116,Dessert,https://www.tasteatlas.com/Desserts,Kotonjata,,,,,,,,"Also known as  and , this traditional Croatian product is made with a base of cooked and puréed quinces, sugar, and lemon. When cooked, the mixture is usually left to set in various decorative molds, an...",https://www.tasteatlas.com/kotonjata/wheretoeat,,,,,,,,,,,,,quince cheese,n/a
https://www.tasteatlas.com/viski-hib,https://cdn.tasteatlas.com//images/dishes/8372d145949c42c0bdf399220cd95cc0.jpg?mw=660,117,Dessert,https://www.tasteatlas.com/Desserts,Viški hib,https://www.tasteatlas.com/vis,,Vis Island,,,,,"Once an essential element of the local diet, this fig-based treat is nowadays regarded as an authentic delicacy and the most popular souvenir of the island of Vis. It is prepared with dried figs that are mashed alongside fennel and brandy into a t...",https://www.tasteatlas.com/viski-hib/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/batuda,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,118,Stew,https://www.tasteatlas.com/Stews,Batuda,https://www.tasteatlas.com/primorje-and-lika,,Primorje and Lika,,,,,"Batuda or primorski lonac is a traditional Croatian dish originating from the Kvarner and Primorje area. This one-pot stew was a working-class staple in the past and it's usually made with a combination of barley, corn, kidney beans, potatoes, car...",https://www.tasteatlas.com/batuda/wheretoeat,https://www.tasteatlas.com/Barleys,https://cdn.tasteatlas.com/images/ingredientgroups/f661a4b8a0744d6c9c562e017585be0f.png?h=120&w=120,https://www.tasteatlas.com/kidney-beans,https://cdn.tasteatlas.com/images/ingredientgroups/3669e837911f49f58012b43a55ae3f15.png?h=120&w=120,https://www.tasteatlas.com/Corn,https://cdn.tasteatlas.com/images/ingredientgroups/f1ea3ded990d44b2b6531802d58e7d38.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,,n/a
https://www.tasteatlas.com/srdele-na-gradele,https://cdn.tasteatlas.com//images/dishes/36b317dbd53e4b82844557ca47c8870e.jpg?mw=660,119,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Srdele na gradele,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,,,,,Srdele na gradele is a traditional Croatian dish originating from Dalmatia. It's made by grilling fresh sardines over an open flame on a metal grate called gradele. The sardines should be as fresh as possible. They're simply drizzled with olive oi...,https://www.tasteatlas.com/srdele-na-gradele/wheretoeat,https://www.tasteatlas.com/sardines,https://cdn.tasteatlas.com/images/ingredientgroups/cfaaeb4f7a7943e6b41b0b7dad0ac9fb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/starogrojski-paprenjok,https://cdn.tasteatlas.com//images/dishes/a3c7d8f1ca684107aea167fb03ef4deb.jpg?mw=660,120,Cookie,https://www.tasteatlas.com/Cookies,Starogrojski paprenjok,https://www.tasteatlas.com/hvar,,Hvar,,,,,"These unique cookies are an icon of Stari Grad, located on the Croatian island of Hvar. Even though they are called paprenjok, they contain no pepper, but are named after the collective word for various warming spices such as nutmeg, cinnamon, and...",https://www.tasteatlas.com/starogrojski-paprenjok/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sufigane-lignje,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,121,Squid Dish,https://www.tasteatlas.com/squid-dishes,Šufigane lignje,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,,,,,"Šufigane lignje is a traditional Croatian dish originating from Dalmatia. The dish is made with a combination of squid, olive oil, salt, pepper, parsley, and garlic. The squid are fried in olive oil, seasoned with salt and pepper, and sprin...",https://www.tasteatlas.com/sufigane-lignje/wheretoeat,https://www.tasteatlas.com/squids,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,n/a
https://www.tasteatlas.com/martinjska-guska-s-marunima,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,122,Goose Dish,https://www.tasteatlas.com/goose-dishes,Martinjska guska s marunima,https://www.tasteatlas.com/krapina-zagorje-county,https://cdn.tasteatlas.com/images/emblems/9f1f437fff374baf96203c4a88ae789b.png,Krapina-Zagorje County,,,,,"Martinjska guska s marunima is a specialty of the Croatian region of Zagorje, utilizing goose and chestnuts as its main ingredients. The goose is traditionally stuffed with a combination of roasted chestnuts, bacon, onions, moistened bread, eggs, ...",https://www.tasteatlas.com/martinjska-guska-s-marunima/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/rastika-na-imotski,https://cdn.tasteatlas.com//images/dishes/34aaf10168724001a333d7d001590679.jpg?mw=660,123,Stew,https://www.tasteatlas.com/Stews,Raštika na imotski,https://www.tasteatlas.com/imotski,,Imotski,,,,,"Raštika na imotski is a traditional Croatian dish originating from the city of Imotski and the Dalmatian hinterlands area. This peasant dish is made with a combination of raštika (collard greens or wild cabbage), potatoes, carrots, o...",https://www.tasteatlas.com/rastika-na-imotski/wheretoeat,https://www.tasteatlas.com/Collard-greens,https://cdn.tasteatlas.com/images/ingredientgroups/f987830f4261492286dab34d44b81abe.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,n/a
https://www.tasteatlas.com/iski-lopiz,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,124,Stew,https://www.tasteatlas.com/Stews,Iški lopiž,https://www.tasteatlas.com/iz,,Iž,,,,,"Iški lopiž is a traditional Croatian dish originating from the island of Iž, famous for its pottery. The dish is made with a combination of lamb, vegetables such as potatoes, carrots, peas, artichokes, onions, and garlic, aromatic herbs suc...",https://www.tasteatlas.com/iski-lopiz/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Artichokes,https://cdn.tasteatlas.com/images/ingredientgroups/11a0e8e3bc9845e0b0845eae798563de.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,n/a
https://www.tasteatlas.com/fritaja-s-tartufima,https://cdn.tasteatlas.com//images/dishes/7eed03fc4ea847beb1fdb3a7ef31788f.jpg?mw=660,125,Egg Dish,https://www.tasteatlas.com/egg-dishes,Fritaja s tartufima,https://www.tasteatlas.com/istria,,Istria,,,,,"Fritaja s tartufima is an Istrian dish made with eggs and famous Istrian truffles as the main ingredients. This simple dish is made by pouring beaten eggs in hot oil, then adding thin shavings of truffles, salt, and pepper to the pan. After the eg...",https://www.tasteatlas.com/fritaja-s-tartufima/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/licki-lonac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,126,Stew,https://www.tasteatlas.com/Stews,Lički lonac,https://www.tasteatlas.com/primorje-and-lika,,Primorje and Lika,,,,,"Translated as , this flavorful stew combines chunks of meat such as mutton, lamb, or beef with various vegetables that include large pieces of cabbage, potatoes, onions, carrots, or parsley root. The choice of meat and vegetables ...",https://www.tasteatlas.com/licki-lonac/wheretoeat,,,,,,,,,,,,,Lika pot,n/a
https://www.tasteatlas.com/ogulinska-masnica,https://cdn.tasteatlas.com//images/dishes/3e75646a69554565b1f5646322485114.jpg?mw=660,127,Savory Pie,https://www.tasteatlas.com/savory-pies,Ogulinska masnica,https://www.tasteatlas.com/ogulin,,Ogulin,,,,,"Ogulinska masnica is a traditional Croatian dish hailing from Ogulin. In order to prepare it, yeasted dough is filled with a combination of sautéed onions, eggs, and lard. Once filled, the dough is traditionally shaped into a horseshoe, bru...",https://www.tasteatlas.com/ogulinska-masnica/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/grdobina-u-bijelom-vinu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,128,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Grdobina u bijelom vinu,https://www.tasteatlas.com/primorje-gorski-kotar-county,https://cdn.tasteatlas.com/images/emblems/2bddd5cfa514430b86a5f74b4776be7c.png,Primorje-Gorski Kotar County,,,,,"Grdobina u bijelom vinu is a traditional Croatian fish dish originating from the Kvarner area. The dish is usually made with a combination of angler, butter, white wine, fish stock, flour, parsley, heavy cream, salt, and pepper. The angler is fill...",https://www.tasteatlas.com/grdobina-u-bijelom-vinu/wheretoeat,https://www.tasteatlas.com/anglerfishes,https://cdn.tasteatlas.com/images/ingredientgroups/775f93cf2e9948839f7098f4c500095b.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/fish-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/0ce5b14b299f4d5d8ddbc8ee27ab13f9.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,n/a
