# CSV-File created with merge-csv.com
# -----------------------------------------------------------

search-results__item-image href,search-results__item-image src,Type,Name,Country
https://www.tasteatlas.com/eierschecke,https://cdn.tasteatlas.com//images/dishes/a8112ce6926a48f0a27318be51ef457e.jpg?mw=660,Cake,Eierschecke,Germany
https://www.tasteatlas.com/hausfreunde,https://cdn.tasteatlas.com//images/dishes/62e77b6d77dd497887a3079bc06a1f86.jpg?mw=660,Cookie,Hausfreunde,Germany
https://www.tasteatlas.com/halve-hahn,https://cdn.tasteatlas.com//images/dishes/b6fd030ad0aa4d9aaca3addd1b2d75b4.jpg?mw=660,Sandwich,Halve Hahn,Germany
https://www.tasteatlas.com/ofenschlupfer,https://cdn.tasteatlas.com//images/dishes/0b4af0c66dc045dd8feafbc1c1e06fc4.jpg?mw=660,Pudding,Ofenschlupfer,Germany
https://www.tasteatlas.com/anisplazchen,https://cdn.tasteatlas.com//images/dishes/23b8b96711524501bd0aa5e1a1076aa4.jpg?mw=660,Cookie,AnisplÃ¤zchen,Germany
https://www.tasteatlas.com/kluten,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Dumplings,Kluten,Germany
https://www.tasteatlas.com/quarkkeulchen,https://cdn.tasteatlas.com//images/dishes/f3a1b4ec025d4fb4b029af88d12e2919.jpg?mw=660,Deep-fried Dessert,Quarkkeulchen,Germany
https://www.tasteatlas.com/presskopf,https://cdn.tasteatlas.com//images/dishes/8b4837da93be41f49ea730ad98abbe6c.jpg?mw=660,Sausage,Presskopf,Germany
https://www.tasteatlas.com/zungenwurst,https://cdn.tasteatlas.com//images/dishes/3ed8731d771a4086afd3bd0384082d9d.jpg?mw=660,Blood Sausage,Zungenwurst,Germany
https://www.tasteatlas.com/linsen-mit-spatzle,https://cdn.tasteatlas.com//images/dishes/e15b62f1067c4cc7a7bab102aed4e527.jpg?mw=660,Stew,Linsen mit SpÃ¤tzle,Germany
https://www.tasteatlas.com/pfefferpotthast,https://cdn.tasteatlas.com//images/dishes/c05f4b2ed6034b13b8ab578410ff5a46.jpg?mw=660,Stew,Pfefferpotthast,Germany
https://www.tasteatlas.com/senfgurken,https://cdn.tasteatlas.com//images/dishes/81e55a2880f34b6eb7629d85b868e9ee.jpg?mw=660,Pickling,Senfgurken,Germany
https://www.tasteatlas.com/fladle,https://cdn.tasteatlas.com//images/dishes/c6a8eaa2402946e0bd804c854c0ca241.jpg?mw=660,Pancake,FlÃ¤dle,Germany
https://www.tasteatlas.com/schnitzel-holstein,https://cdn.tasteatlas.com//images/dishes/95c4560bc073498b80e239ebdd0e5b15.jpg?mw=660,Veal Dish,Schnitzel Holstein,Germany
https://www.tasteatlas.com/gaisburger-marsch,https://cdn.tasteatlas.com//images/dishes/d6658b37cc824923a6d47b28e1d5a9aa.jpg?mw=660,Stew,Gaisburger Marsch,Germany
https://www.tasteatlas.com/steckrubeneintopf,https://cdn.tasteatlas.com//images/dishes/8b869cca885e4fe9a98d4ec883013aaa.jpg?mw=660,Stew,SteckrÃ¼beneintopf,Germany
https://www.tasteatlas.com/bauernomelett,https://cdn.tasteatlas.com//images/dishes/2e48690adbcb450883e66e41ee276527.jpg?mw=660,Breakfast,Bauernomelett,Germany
https://www.tasteatlas.com/dibbelabbes,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Pork Dish,Dibbelabbes,Germany
https://www.tasteatlas.com/schlachteplatte,https://cdn.tasteatlas.com//images/dishes/19705fb21db6476f811f1bfb7e1e6415.jpg?mw=660,Feast,Schlachteplatte,Germany
https://www.tasteatlas.com/mutzbraten,https://cdn.tasteatlas.com//images/dishes/7185a72d461a492abe56453322f009ac.jpg?mw=660,Pork Dish,Mutzbraten,Germany
https://www.tasteatlas.com/kieler-sprotten,https://cdn.tasteatlas.com//images/dishes/3765fd9f9d6843f89c1b597f8963da95.jpg?mw=660,Saltwater Fish Dish,Kieler Sprotten,Germany
https://www.tasteatlas.com/lyoner-wurst,https://cdn.tasteatlas.com//images/dishes/96509dfa94734ee4ae16552ee4f979c8.jpg?mw=660,Sausage,Lyoner Wurst,Germany
https://www.tasteatlas.com/birnen-bohnen-und-speck,https://cdn.tasteatlas.com//images/dishes/f68d8c26741248cf9cbcbb9e1a3a8ba2.jpg?mw=660,Stew,"Birnen, Bohnen und Speck",Germany
https://www.tasteatlas.com/bregenwurst,https://cdn.tasteatlas.com//images/dishes/ec956251d2ea44b79488ac317b600f46.jpg?mw=660,Sausage,Bregenwurst,Germany
https://www.tasteatlas.com/grunkohl-und-pinkel,https://cdn.tasteatlas.com//Images/Dishes/f1840064d45a45f1b1234a85786436a5.jpg?mw=660,Sausage,Gruenkohl und Pinkel,Germany
https://www.tasteatlas.com/bremer-klabenxxx,https://cdn.tasteatlas.com//images/dishes/b3f260bd83d94107a88ca5fe23cd924f.jpg?mw=660,Cake,Bremer Klaben,Germany
https://www.tasteatlas.com/saure-zipfel,https://cdn.tasteatlas.com//images/dishes/5decb3c2a7e248d98fd182ad86c09ab4.jpg?mw=660,Sausage,Saure Zipfel,Germany
https://www.tasteatlas.com/hoorische,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Dumplings,Hoorische,Germany
https://www.tasteatlas.com/verheiratete,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Dumplings,Verheiratete,Germany
https://www.tasteatlas.com/herrencreme,https://cdn.tasteatlas.com//images/dishes/c2e906aa92004da985f1bc3747057c80.jpg?mw=660,Custard,Herrencreme,Germany
https://www.tasteatlas.com/agnes-bernauer-torte,https://cdn.tasteatlas.com//images/dishes/a8b7e5bcd00c49c7b11478d56f30544a.jpg?mw=660,Cake,Agnes Bernauer Torte,Germany
https://www.tasteatlas.com/prinzregententorte,https://cdn.tasteatlas.com//images/dishes/18b1939fd9f747d792ac66c33accdaa4.jpg?mw=660,Chocolate Cake,Prinzregententorte,Germany
https://www.tasteatlas.com/kirschenmichel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Pudding,Kirschenmichel,Germany
https://www.tasteatlas.com/salzwedeler-baumkuchenxxx,https://cdn.tasteatlas.com//images/dishes/6f2fbd7720ab4834bf35bc7005bc3c7e.jpg?mw=660,Cake,Salzwedeler Baumkuchen,Germany
https://www.tasteatlas.com/regensburger-wurst,https://cdn.tasteatlas.com//images/dishes/35df82dbf91d43f39a8e3d875df009c6.jpg?mw=660,Sausage,Regensburger Wurst,Germany
https://www.tasteatlas.com/buttermilchsuppe,https://cdn.tasteatlas.com//images/dishes/64edfcc718a44c6bb61afb4173effdfd.jpg?mw=660,Soup,Buttermilchsuppe,Germany
https://www.tasteatlas.com/senfei,https://cdn.tasteatlas.com//images/dishes/a2ca41bce28a4de08a43563a1871ec7a.jpg?mw=660,Egg Dish,Senfei,Germany
https://www.tasteatlas.com/westfalische-quarkspeise,https://cdn.tasteatlas.com//images/dishes/739deba640eb415cab5fffca3dacb006.jpg?mw=660,Dessert,WestfÃ¤lische Quarkspeise,Germany
https://www.tasteatlas.com/schmierwurst,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Sausage,Schmierwurst,Germany
https://www.tasteatlas.com/wibele,https://cdn.tasteatlas.com//images/dishes/23733a3b57c94c8c80ab76a475cb705f.jpg?mw=660,Cookie,Wibele,Germany
https://www.tasteatlas.com/ostfriesentorte,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cake,Ostfriesentorte,Germany
https://www.tasteatlas.com/speckpfannkuchen,https://cdn.tasteatlas.com//Images/Dishes/963a264009cb4bb58a9704851ce1b8b4.jpg?mw=660,Pancake,Speckpfannkuchen,Germany
https://www.tasteatlas.com/magdeburger-schmalzkuchen,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Sweet Pastry,Magdeburger Schmalzkuchen,Germany
https://www.tasteatlas.com/bayerischer-wurstsalat,https://cdn.tasteatlas.com//images/dishes/cb409e03628f42a198048a6123232e00.jpg?mw=660,Salad,Bayerischer Wurstsalat,Germany
https://www.tasteatlas.com/sahnehering,https://cdn.tasteatlas.com//images/dishes/20106baff5454c668aae604c69a2f21a.jpg?mw=660,Salad,Sahnehering,Germany
https://www.tasteatlas.com/semmelschmarrn,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Dessert,Semmelschmarrn,Germany
https://www.tasteatlas.com/welfenspeise,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Dessert,Welfenspeise,Germany
https://www.tasteatlas.com/handkase-mit-musik,https://cdn.tasteatlas.com//images/dishes/6ba34c77be3e43f395922af4dd7ad978.jpg?mw=660,Appetizer,HandkÃ¤se mit Musik,Germany
https://www.tasteatlas.com/schwarzsauer,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Offal Soup,Schwarzsauer,Germany
https://www.tasteatlas.com/fliederbeersuppe,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Soup,Fliederbeersuppe,Germany
https://www.tasteatlas.com/westfalischer-pumpernickel,https://cdn.tasteatlas.com//images/dishes/795fab43c04641788edf7adec82710b3.jpg?mw=660,Bread,WestfÃ¤lischer Pumpernickel,Germany
https://www.tasteatlas.com/schlesisches-himmelreich,https://cdn.tasteatlas.com//images/dishes/36cd98de865849e2954cf6151f306451.jpg?mw=660,Pork Dish,Schlesisches Himmelreich,Germany
https://www.tasteatlas.com/apfel-im-schlafrock-germany,https://cdn.tasteatlas.com//images/dishes/ce0614406eb746fab68e7878b641496c.jpg?mw=660,Deep-fried Dessert,Ãpfel im Schlafrock,Germany
https://www.tasteatlas.com/schnusch,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Stew,SchnÃ¼sch,Germany
https://www.tasteatlas.com/rostbratel,https://cdn.tasteatlas.com//images/dishes/915fdd87daa1436490768445072d365f.jpg?mw=660,Pork Dish,RostbrÃ¤tel,Germany
https://www.tasteatlas.com/frankfurter-brenten,https://cdn.tasteatlas.com//images/dishes/4e4fba5bf45f4eebb852ac0455e522d0.jpg?mw=660,Cookie,Frankfurter Brenten,Germany
https://www.tasteatlas.com/muscheln-rheinische-art,https://cdn.tasteatlas.com//images/dishes/1d2d39ee61714abda5e4e1a87ef530c9.jpg?mw=660,Mussel Dish,Rhine-Style Mussels (Muscheln rheinische art),Germany
https://www.tasteatlas.com/drei-im-weggla,https://cdn.tasteatlas.com//images/dishes/b1e5719a602f4aedaa5f6d5432bde760.jpg?mw=660,Street Food,Drei im Weggla,Germany
https://www.tasteatlas.com/brathering,https://cdn.tasteatlas.com//images/dishes/ccc4db18fc2045f3abc9245c99e57dc3.jpg?mw=660,Fish Dish,Brathering,Germany
https://www.tasteatlas.com/birnen-im-teig,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Casserole,Birnen im Teig,Germany
https://www.tasteatlas.com/kloppschinken,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Meat Dish,Kloppschinken,Germany
https://www.tasteatlas.com/meenzer-spundekas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Dip,Meenzer SpundekÃ¤s,Germany
https://www.tasteatlas.com/rahmschwammerl,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Side Dish,Rahmschwammerl,Germany
https://www.tasteatlas.com/schusterjunge,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Bread,Schusterjunge,Germany
https://www.tasteatlas.com/hoppelpoppel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Breakfast,Hoppelpoppel,Germany
https://www.tasteatlas.com/kalbsleber-berliner-art,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Offal Dish,Berlin-Style Calves Liver (Kalbsleber Berliner Art),Germany
https://www.tasteatlas.com/plockwurst,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Sausage,Plockwurst,Germany
https://www.tasteatlas.com/stippgrutze,https://cdn.tasteatlas.com//images/dishes/52054f9feaa844fea59a6e55e1eafc4f.jpg?mw=660,Sausage,StippgrÃ¼tze,Germany
https://www.tasteatlas.com/hamburger-aalsuppe,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Fish Soup,Hamburger Aalsuppe,Germany
https://www.tasteatlas.com/bratwurst-in-biersosse,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Sausage,Bratwurst in Beer Sauce (Bratwurst in BiersoÃe),Germany
https://www.tasteatlas.com/rumfordsche-suppe,https://cdn.tasteatlas.com//images/dishes/8badb7ee2dfc4cc39952d420e5911fd0.jpg?mw=660,Soup,Rumford's Soup (Rumfordsche Suppe),Germany
https://www.tasteatlas.com/meiner-fummel,https://cdn.tasteatlas.com//images/dishes/8b1bb0447129444bb66a51132a4ec1b5.jpg?mw=660,Sweet Pastry,MeiÃner Fummel,Germany
https://www.tasteatlas.com/tuften-un-plum,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Soup,TÃ¼ften un Plum,Germany
https://www.tasteatlas.com/berliner-schmorgurken,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,Berliner Schmorgurken,Germany
https://www.tasteatlas.com/ruhrei-mit-krabben,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Appetizer,Eggs and Shrimp (RÃ¼hrei mit Krabben),Germany
https://www.tasteatlas.com/berliner-knuppel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Bread,Berliner KnÃ¼ppel,Germany
https://www.tasteatlas.com/kartoffelhornchen,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Savory Pastry,KartoffelhÃ¶rnchen,Germany
https://www.tasteatlas.com/radi,https://cdn.tasteatlas.com//images/dishes/89810a2ce14c48919cdfaf14e03c9c02.jpg?mw=660,Snack,Radi,Germany
https://www.tasteatlas.com/karamellkartoffeln,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Side Dish,Caramel Potatoes (Karamellkartoffeln),Germany
https://www.tasteatlas.com/bremer-braunkohl,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Side Dish,Bremer Braunkohl,Germany
https://www.tasteatlas.com/weimarer-zwiebelkuchen,https://cdn.tasteatlas.com//images/dishes/00aa06a2f58943d3a68d53419d41a666.jpg?mw=660,Savory Pie,Weimarer Zwiebelkuchen,Germany
https://www.tasteatlas.com/bergische-waffles,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Dessert,Bergische Waffles,Germany
https://www.tasteatlas.com/gedadschde,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Potato Dish,Gedadschde,Germany
https://www.tasteatlas.com/fufu,https://cdn.tasteatlas.com//images/dishes/f189408c715349a891af42809e22b4a9.jpg?mw=660,Side Dish,Fufu,Ghana
https://www.tasteatlas.com/waakye,https://cdn.tasteatlas.com//images/dishes/3366ea6f04784e3688f1ee1d393294fa.jpg?mw=660,Rice Dish,Waakye,Ghana
https://www.tasteatlas.com/red-red,https://cdn.tasteatlas.com//images/dishes/beada8969d314075ae942ca030feed65.jpg?mw=660,Stew,Red red,Ghana
https://www.tasteatlas.com/garden-egg-stew,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Stew,Garden Egg Stew,Ghana
https://www.tasteatlas.com/kelewele,https://cdn.tasteatlas.com//images/dishes/afc452e0dac14233bc5fdf6bec33ef1e.jpg?mw=660,Side Dish,Kelewele,Ghana
https://www.tasteatlas.com/kokonte,https://cdn.tasteatlas.com//images/dishes/67d8baa08eed4fffbdfc9ed0ad4f6516.jpg?mw=660,Stew,Kokonte,Ghana
https://www.tasteatlas.com/palm-nut-soup,https://cdn.tasteatlas.com//images/dishes/583c1cbdf17a4e6ca995e1884d8d27bc.jpg?mw=660,Soup,Palm Nut Soup,Ghana
https://www.tasteatlas.com/kontomire-soup,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Soup,Kontomire Soup,Ghana
https://www.tasteatlas.com/plakali,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Side Dish,Plakali,Ghana
https://www.tasteatlas.com/chichinga,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Street Food,Chichinga,Ghana
https://www.tasteatlas.com/banku,https://cdn.tasteatlas.com//images/dishes/283d062368be45138a9c9b0199d62a43.jpg?mw=660,Side Dish,Banku,Ghana
https://www.tasteatlas.com/hkatenkwan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Chicken Dish,Hkatenkwan,Ghana
https://www.tasteatlas.com/akple,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Side Dish,Akple,Ghana
https://www.tasteatlas.com/kpekpele,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Bread,Kpekpele,Ghana
https://www.tasteatlas.com/tuo-zaafi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Side Dish,Tuo zaafi,Ghana
https://www.tasteatlas.com/konkonte,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Side Dish,Konkonte,Ghana
https://www.tasteatlas.com/akotonshi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Crab Dish,Akotonshi,Ghana
https://www.tasteatlas.com/ghana-meatball-stew,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Stew,Ghana Meatball Stew,Ghana
https://www.tasteatlas.com/gari-foto,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Side Dish,Gari foto,Ghana
https://www.tasteatlas.com/gyros,https://cdn.tasteatlas.com//images/dishes/254a002208804e0fa92fa354655fdaac.jpg?mw=660,Meat Dish,Gyros,Greece
https://www.tasteatlas.com/moussaka,https://cdn.tasteatlas.com//images/dishes/d714f264955840a980db8b9cfbf66d3b.jpg?mw=660,Casserole,Moussaka,Greece
https://www.tasteatlas.com/greek-salad,https://cdn.tasteatlas.com//images/dishes/acc4fd5eba9c41c1b655b5f3cce086e1.jpg?mw=660,Salad,Greek Salad,Greece
https://www.tasteatlas.com/souvlaki,https://cdn.tasteatlas.com//images/dishes/90c413e6606d4c69af350324c8e69835.jpg?mw=660,Meat Dish,Souvlaki,Greece
https://www.tasteatlas.com/tzatziki,https://cdn.tasteatlas.com//Images/Dishes/220986c23b4b452d8b4a749edf1158f5.jpg?mw=660,Dip,Tzatziki,Greece
https://www.tasteatlas.com/spanakopita,https://cdn.tasteatlas.com//Images/Dishes/95a200dc7d014c1db1898a020206174b.jpg?mw=660,Savory Pastry,Spanakopita,Greece
https://www.tasteatlas.com/pastitsio,https://cdn.tasteatlas.com//images/dishes/e780cff6efea4b1ab8da70e49426606f.jpg?mw=660,Casserole,Pastitsio,Greece
https://www.tasteatlas.com/revani,https://cdn.tasteatlas.com//images/dishes/2df62552a21148f9b1e202f4afbf4903.jpg?mw=660,Dessert,Revani,Greece
https://www.tasteatlas.com/horta-salad,https://cdn.tasteatlas.com//images/dishes/cd76cdaa843d4bfeb62785c1210a20fe.jpg?mw=660,Salad,Horta,Greece
https://www.tasteatlas.com/yemista,https://cdn.tasteatlas.com//images/dishes/e30084f6f02342249ed507bab4db1a20.jpg?mw=660,Vegetable Dish,Yemista,Greece
https://www.tasteatlas.com/mydia,https://cdn.tasteatlas.com//images/dishes/3c52b28591f040ba9f2b7c8da9108192.jpg?mw=660,Mussel Dish,Mydia,Greece
https://www.tasteatlas.com/bougatsa,https://cdn.tasteatlas.com//images/dishes/97c3870c77ff459a8a8d07c26f4f4b87.jpg?mw=660,Sweet Pastry,Bougatsa,Greece
https://www.tasteatlas.com/koulourakia,https://cdn.tasteatlas.com//Images/Dishes/74747075e7f944cb815ef0beb2b748f3.jpg?mw=660,Cookie,Koulourakia,Greece
https://www.tasteatlas.com/keftedakia,https://cdn.tasteatlas.com//Images/Dishes/828ec80aaa6f4774b64a6dc11ca5888b.jpg?mw=660,Meatballs,Keftedakia,Greece
https://www.tasteatlas.com/taramasalata,https://cdn.tasteatlas.com//images/dishes/07692150597846bcbaf520d734a906ef.jpg?mw=660,Dip,Taramasalata,Greece
https://www.tasteatlas.com/tiropita,https://cdn.tasteatlas.com//Images/Dishes/c3833e9e6d0940fbb32c86443cbc6ec7.jpg?mw=660,Savory Pastry,Tiropita,Greece
https://www.tasteatlas.com/tsoureki,https://cdn.tasteatlas.com//images/dishes/3aa161d9e3f545b49a606504c2a82157.jpg?mw=660,Sweet Bread,Tsoureki,Greece
https://www.tasteatlas.com/dakos,https://cdn.tasteatlas.com//images/dishes/e93c7fa882674f77a29604a563569422.jpg?mw=660,Appetizer,Dakos,Greece
https://www.tasteatlas.com/fakes,https://cdn.tasteatlas.com//images/dishes/626441b7935748a2b9fa075f86a1a0be.jpg?mw=660,Vegetable Soup,Fakes,Greece
https://www.tasteatlas.com/melomakarona,https://cdn.tasteatlas.com//images/dishes/930ba2678ac24b7f9d7abd492772fdfb.jpg?mw=660,Cookie,Melomakarona,Greece
https://www.tasteatlas.com/magiritsa,https://cdn.tasteatlas.com//images/dishes/3ff03027966a4e19b8a93f77224db9fc.jpg?mw=660,Offal Soup,Magiritsa,Greece
https://www.tasteatlas.com/bamies,https://cdn.tasteatlas.com//images/dishes/a2fb86aa37e243ab82a0412824d55bd5.jpg?mw=660,Vegetable Dish,Bamies,Greece
https://www.tasteatlas.com/saganaki,https://cdn.tasteatlas.com//images/dishes/de7393bd433643bba1b7f6dd6ea2cfb5.jpg?mw=660,Appetizer,Saganaki,Greece
https://www.tasteatlas.com/apaki,https://cdn.tasteatlas.com//images/dishes/680f58a712ef4eb6a7f33de9ae598c49.jpg?mw=660,Pork Dish,ApÃ¡ki,Greece
https://www.tasteatlas.com/galaktoboureko,https://cdn.tasteatlas.com//images/dishes/a5ae61ea000444cfb3c7cc04c605a9f9.jpg?mw=660,Sweet Pastry,Galaktoboureko,Greece
https://www.tasteatlas.com/kourabiedes,https://cdn.tasteatlas.com//images/dishes/a8c9d19224984211863342413ea2fa00.jpg?mw=660,Cookie,Kourabiedes,Greece
https://www.tasteatlas.com/bakaliaros,https://cdn.tasteatlas.com//images/dishes/1740d542706e472fbc7e3da356e0fd01.jpg?mw=660,Saltwater Fish Dish,Bakaliaros,Greece
https://www.tasteatlas.com/paidakia,https://cdn.tasteatlas.com//images/dishes/ec887df80cab4d31a420d57b84716e39.jpg?mw=660,Lamb/Mutton Dish,PaÃ¯dakia,Greece
https://www.tasteatlas.com/kokkinisto,https://cdn.tasteatlas.com//images/dishes/b3899835a82f4b96bc75b0edd7222099.jpg?mw=660,Meat Dish,Kokkinisto,Greece
https://www.tasteatlas.com/kalamarakia,https://cdn.tasteatlas.com//images/dishes/7e4530ad321f40c993667ad1f2ca5ffd.jpg?mw=660,Squid Dish,Kalamarakia tiganita,Greece
https://www.tasteatlas.com/stifado,https://cdn.tasteatlas.com//Images/Dishes/5c4aa0b40cfa4c1d84571b78a62fe4b6.jpg?mw=660,Stew,Stifado,Greece
https://www.tasteatlas.com/omeletta,https://cdn.tasteatlas.com//images/dishes/eb5491e5ee62424f8e68c8032f933185.jpg?mw=660,Egg Dish,Omeletta,Greece
https://www.tasteatlas.com/biftekia,https://cdn.tasteatlas.com//images/dishes/609de59a96764a28969df98fd8284f7a.jpg?mw=660,Ground Meat Dish,Biftekia,Greece
https://www.tasteatlas.com/avgolemono,https://cdn.tasteatlas.com//Images/Dishes/08f1670d1ce64bdf953576575daaa60d.jpg?mw=660,Soup,Avgolemono,Greece
https://www.tasteatlas.com/psarosoupa,https://cdn.tasteatlas.com//Images/Dishes/2b862b86a4bd4eaba2aceb4649f746de.jpg?mw=660,Fish Soup,Psarosoupa,Greece
https://www.tasteatlas.com/fasolakia,https://cdn.tasteatlas.com//images/dishes/bc4e00aadc3d400e87b6411377973d88.jpg?mw=660,Vegetable Dish,Fasolakia,Greece
https://www.tasteatlas.com/spanakorizo,https://cdn.tasteatlas.com//images/dishes/7c91f5477faf4fb29291dd842df06c19.jpg?mw=660,Rice Dish,Spanakorizo,Greece
